,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
119,1599472500,11.0.0.98,UpdateGen,88699330,4.5624999999199645,103.109537792,0.5761589,15.260432400000001,19771.0,42.4136872,4.961,0.164
121,1599472560,11.0.0.98,UpdateGen,90200450,4.529687500053143,103.109537792,0.5785106999999999,15.1532541,20098.0,43.162417208,4.961,0.164
123,1599472620,11.0.0.98,UpdateGen,91702770,4.514062499929409,103.109537792,0.5463608000000001,15.1885607,20423.0,43.858057056,4.961,0.164
125,1599472680,11.0.0.98,UpdateGen,93199730,4.812500000098254,103.10960332799999,0.5825851999999999,15.399491099999999,20759.0,44.561081376,4.961,0.164
127,1599472740,11.0.0.98,UpdateGen,94703010,4.571874999965075,103.109668864,0.5567689,15.2509231,21116.0,45.310989072,4.961,0.164
129,1599472800,11.0.0.98,UpdateGen,96206770,4.692187500040731,103.143223296,0.5412132,15.2165858,21474.0,46.0829902,5.126,0.182
131,1599472860,11.0.0.98,UpdateGen,97708447,4.689062500037849,103.143223296,0.5628804000000001,15.2763945,21807.0,46.819414256,5.126,0.182
133,1599472920,11.0.0.98,UpdateGen,99209567,4.59687499997014,103.143223296,0.5661757,15.3005406,22146.0,47.519849888,5.126,0.182
135,1599472980,11.0.0.98,UpdateGen,100715167,4.48750000006838,103.143223296,0.54901,15.372706599999999,22482.0,48.209427576,5.126,0.182
137,1599473040,11.0.0.98,UpdateGen,102219727,4.481249999989828,103.143223296,0.5361911,15.2714717,22828.0,48.864069432,5.126,0.182
139,1599473100,11.0.0.98,UpdateGen,103718447,4.582812499993452,103.747203072,0.5461436999999999,15.3875075,23180.0,49.567276624,5.287,0.191
141,1599473160,11.0.0.98,UpdateGen,105219567,4.553125000074942,103.747203072,0.5508563000000001,15.3385226,23512.0,50.287202916,5.287,0.191
143,1599473220,11.0.0.98,UpdateGen,106721327,4.423437499972366,103.747203072,0.535219,15.2265969,23836.0,51.021452548,5.287,0.191
145,1599473280,11.0.0.98,UpdateGen,108221007,4.464062500010172,103.747203072,0.5415063,15.251465300000001,24168.0,51.740903948,5.287,0.191
147,1599473340,11.0.0.98,UpdateGen,109722047,4.823437499999258,103.747268608,0.5678097,15.2757679,24495.0,52.474653164,5.287,0.191
149,1599473400,11.0.0.98,UpdateGen,111219407,4.415624999874112,103.378169856,0.5300182,15.3920706,24842.0,53.157110548,5.401,0.202
151,1599473460,11.0.0.98,UpdateGen,112722320,4.282812500041487,103.378169856,0.5303226999999999,15.421752,25209.0,53.882853468,5.401,0.202
153,1599473520,11.0.0.98,UpdateGen,114230320,4.354687499944717,103.378169856,0.5449933,15.4344228,25559.0,54.619098972,5.401,0.202
155,1599473580,11.0.0.98,UpdateGen,115742160,4.335937499945416,103.378169856,0.5403460999999999,15.153600599999999,25899.0,55.335039868,5.401,0.202
156,1599473640,11.0.0.98,UpdateGen,117244240,4.757812499938154,103.378235392,0.557763,15.3388133,26230.0,56.052485836,5.401,0.202
