,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
62,1599486000,11.0.0.176,UpdateGen,47360126,6.964062499973792,102.639296512,0.6582878000000001,14.560014800000001,10851.0,23.677226792,3.399,0.099
64,1599486060,11.0.0.176,UpdateGen,48829406,4.976562499905398,102.639362048,0.5426266999999999,15.33545,11202.0,24.390305736,3.399,0.099
66,1599486120,11.0.0.176,UpdateGen,50289598,4.089062499970197,102.639362048,0.5982171,15.3453354,11550.0,25.112805712,3.661,0.112
68,1599486180,11.0.0.176,UpdateGen,51794878,4.207812500044383,102.60580761599999,0.5860229,15.466958199999999,11881.0,25.882739216,3.661,0.112
70,1599486240,11.0.0.176,UpdateGen,53305678,4.373437500107684,102.605873152,0.582096,15.3554835,12202.0,26.655290816,3.661,0.112
72,1599486300,11.0.0.176,UpdateGen,54809918,4.403124999862499,102.605873152,0.5858404,15.320352,12541.0,27.430765248,3.661,0.112
74,1599486360,11.0.0.176,UpdateGen,56316238,8.268749999933803,102.605873152,0.6607183000000001,14.5931505,12875.0,28.201301136,3.661,0.112
76,1599486420,11.0.0.176,UpdateGen,57793998,4.21875,102.605873152,0.5649969,15.338138,13214.0,28.911323584,4.159,0.13
78,1599486480,11.0.0.176,UpdateGen,59294798,4.157812500016021,103.10925516799999,0.5625751999999999,15.1706571,13551.0,29.654845472,4.159,0.13
80,1599486540,11.0.0.176,UpdateGen,60797370,4.259374999983251,103.109320704,0.5601089,15.2444746,13886.0,30.362053352,4.159,0.13
82,1599486600,11.0.0.176,UpdateGen,62294090,4.348437499920706,103.109320704,0.5556011,15.2545296,14250.0,31.068620792,4.159,0.13
84,1599486660,11.0.0.176,UpdateGen,63798163,5.332812500073501,103.10938623999999,0.5728573,14.854513599999999,14600.0,31.776490248,4.159,0.13
86,1599486720,11.0.0.176,UpdateGen,65291530,5.93750000005457,103.10938623999999,0.6289839,14.7843667,14968.0,32.512668888,4.421,0.143
88,1599486780,11.0.0.176,UpdateGen,66763210,4.298437500074201,103.10938623999999,0.5663406999999999,15.257761,15336.0,33.269248696,4.421,0.143
90,1599486840,11.0.0.176,UpdateGen,68270090,4.350000000031301,103.10938623999999,0.5669545,15.2750313,15687.0,34.040552888,4.421,0.143
92,1599486900,11.0.0.176,UpdateGen,69775770,4.406249999974534,103.10938623999999,0.5770004,15.386184,16020.0,34.78981992,4.421,0.143
94,1599486960,11.0.0.176,UpdateGen,71286068,4.64843749998181,103.109451776,0.5510516999999999,15.1811374,16350.0,35.501866864,4.421,0.143
96,1599487020,11.0.0.176,UpdateGen,72788308,4.759374999975975,103.109451776,0.6036393000000001,15.128519599999999,16675.0,36.221320912,4.623,0.156
98,1599487080,11.0.0.176,UpdateGen,74285188,4.326562500009473,103.07589734400001,0.5774699,15.0810921,17002.0,36.923287632,4.623,0.156
100,1599487140,11.0.0.176,UpdateGen,75765268,4.259374999965075,103.07589734400001,0.5891942,15.192298300000001,17340.0,37.628557104,4.623,0.156
102,1599487200,11.0.0.176,UpdateGen,77258548,4.301562499968,103.07589734400001,0.5738914,15.2637311,17665.0,38.36139944,4.623,0.156
104,1599487260,11.0.0.176,UpdateGen,78760100,4.787499999947599,103.076028416,0.5839674,15.2288256,17994.0,39.106850544,4.623,0.156
106,1599487320,11.0.0.176,UpdateGen,80266580,4.27031250001167,103.076028416,0.5856155,15.1410792,18324.0,39.848597792,4.827,0.168
108,1599487380,11.0.0.176,UpdateGen,81769700,5.675000000064756,102.90825625599999,0.6493464,14.790201199999998,18653.0,40.551290208,4.827,0.168
110,1599487440,11.0.0.176,UpdateGen,83259380,4.3687499999396096,102.90825625599999,0.5666585,15.204016300000001,18992.0,41.289127792,4.827,0.168
112,1599487500,11.0.0.176,UpdateGen,84748900,4.367187499956344,102.90825625599999,0.5706956999999999,15.2486166,19332.0,42.060091504,4.827,0.168
114,1599487560,11.0.0.176,UpdateGen,86254130,4.599999999991255,102.908321792,0.5619304,15.1620721,19678.0,42.816886112,4.827,0.168
116,1599487620,11.0.0.176,UpdateGen,87753890,4.173437500030573,102.908321792,0.5991539,15.3989099,20027.0,43.62435992,4.981,0.179
118,1599487680,11.0.0.176,UpdateGen,89258050,4.231250000011656,102.87476736,0.5772179000000001,15.2793808,20365.0,44.410211768,4.981,0.179
120,1599487740,11.0.0.176,UpdateGen,90754690,5.529687500056738,102.87476736,0.6519229,14.8905444,20698.0,45.156196344,4.981,0.179
122,1599487800,11.0.0.176,UpdateGen,92246370,4.36562500008219,102.87476736,0.5626224000000001,15.386280900000001,21049.0,45.956835928,4.981,0.179
124,1599487860,11.0.0.176,UpdateGen,93731570,4.562499999938169,102.874832896,0.5657397,15.3732435,21396.0,46.754428616,4.981,0.179
126,1599487920,11.0.0.176,UpdateGen,95237090,4.34062500004076,102.87489843200001,0.5521504,15.344473,21739.0,47.511670256,5.133,0.196
128,1599487980,11.0.0.176,UpdateGen,96742607,4.310937499940337,103.07622502400001,0.5658199,15.257347900000001,22065.0,48.175301184,5.133,0.196
130,1599488040,11.0.0.176,UpdateGen,98249967,4.218749999963634,103.07622502400001,0.5517489,15.288987800000001,22405.0,48.919258888,5.133,0.196
132,1599488100,11.0.0.176,UpdateGen,99756447,5.8343750000130825,103.07622502400001,0.635442,15.0445718,22760.0,49.669653928,5.133,0.196
134,1599488160,11.0.0.176,UpdateGen,101238567,4.735937499899592,103.07622502400001,0.5701468000000001,15.177333800000001,23132.0,50.40396268,5.133,0.196
136,1599488220,11.0.0.176,UpdateGen,102730447,4.4921874999090505,103.07622502400001,0.5804701999999999,15.4389336,23470.0,51.136593024,5.278,0.208
138,1599488280,11.0.0.176,UpdateGen,104239887,4.2640625000422006,103.411769344,0.5643640999999999,15.2814652,23806.0,51.90061696,5.278,0.208
140,1599488340,11.0.0.176,UpdateGen,105747487,4.348437499993437,103.411769344,0.5784098000000001,15.4627672,24131.0,52.663681016,5.278,0.208
142,1599488400,11.0.0.176,UpdateGen,107253167,4.132812500047294,103.411769344,0.5681443,15.3946487,24462.0,53.445539912,5.278,0.208
144,1599488460,11.0.0.176,UpdateGen,108758207,5.179687499985448,103.41183488,0.5841761,15.2582503,24793.0,54.188242312,5.278,0.208
146,1599488520,11.0.0.176,UpdateGen,110249087,4.387500000029817,103.41183488,0.5707633000000001,15.3611018,25134.0,54.919449984,5.416,0.222
148,1599488580,11.0.0.176,UpdateGen,111756767,4.235937499925072,103.81455360000001,0.5621691999999999,15.263978300000002,25467.0,55.66678348,5.416,0.222
150,1599488640,11.0.0.176,UpdateGen,113258560,4.212499999976018,103.81455360000001,0.5567801,15.249449199999999,25798.0,56.403005568,5.416,0.222
152,1599488700,11.0.0.176,UpdateGen,114757680,4.324999999917026,103.81455360000001,0.558445,15.3549984,26135.0,57.142327568,5.416,0.222
154,1599488760,11.0.0.176,UpdateGen,116262240,5.146875000064028,103.81455360000001,0.5761678,15.1768383,26484.0,57.919617464,5.416,0.222
156,1599488820,11.0.0.176,UpdateGen,117766400,4.809374999949782,103.81455360000001,0.586456,15.168218099999999,26825.0,58.66940976,5.608,0.234
