,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
77,1599521820,11.0.0.52,UpdateGen,71272428,6.131250000034925,129.14843238400002,0.7197296,18.9048018,12908.0,27.432973336,5.176,0.135
79,1599521880,11.0.0.52,UpdateGen,73151728,6.695312499996362,129.14843238400002,0.7715114000000001,18.8660967,13243.0,28.150660608,5.176,0.135
81,1599521940,11.0.0.52,UpdateGen,75020128,6.170312500053072,130.088022016,0.7276385,18.962181899999997,13596.0,28.89314404,5.564,0.149
83,1599522000,11.0.0.52,UpdateGen,76890028,6.201562499936713,130.088022016,0.7176593,18.7911107,13965.0,29.641714688,5.564,0.149
85,1599522060,11.0.0.52,UpdateGen,78763480,6.192187500000728,130.088087552,0.7099061,18.956522600000003,14346.0,30.43861104,5.564,0.149
87,1599522120,11.0.0.52,UpdateGen,80639580,5.979687499984735,130.088087552,0.6921759000000001,18.926775199999998,14721.0,31.204377096,5.564,0.149
89,1599522180,11.0.0.52,UpdateGen,82512180,6.189062500052387,130.088087552,0.7476288000000001,19.020951699999998,15102.0,31.97016972,5.564,0.149
91,1599522240,11.0.0.52,UpdateGen,84389980,7.407812499968685,129.752608768,0.7988506,18.933569300000002,15482.0,32.75119124,5.846,0.161
93,1599522300,11.0.0.52,UpdateGen,86264190,5.917187499835563,129.752608768,0.7028886,18.8469932,15870.0,33.502660776,5.846,0.161
95,1599522360,11.0.0.52,UpdateGen,88134090,6.231250000073501,129.752608768,0.7587353,19.0394757,16274.0,34.250849112,5.846,0.161
97,1599522420,11.0.0.52,UpdateGen,90008790,6.090624999997075,129.752608768,0.7254688,18.9834415,16685.0,35.032639368,5.846,0.161
99,1599522480,11.0.0.52,UpdateGen,91885890,5.993749999997817,129.752608768,0.733094,19.1117938,17065.0,35.785604872,5.846,0.161
101,1599522540,11.0.0.52,UpdateGen,93761990,6.1593749999883585,130.12170752,0.7377289,19.2512772,17453.0,36.532537464,6.072,0.173
103,1599522600,11.0.0.52,UpdateGen,95648990,7.436056105577819,130.12170752,0.7892519251925192,19.02141384138414,17847.0,37.298739952,6.072,0.173
105,1599522660,11.0.0.52,UpdateGen,97526127,6.021874999951251,130.121773056,0.7083655999999999,19.0445817,18241.0,38.057650416,6.072,0.173
107,1599522720,11.0.0.52,UpdateGen,99405627,6.126562500012383,130.12183859200002,0.7434556999999999,19.1253405,18632.0,38.815539392,6.072,0.173
109,1599522780,11.0.0.52,UpdateGen,101289227,6.168749999960696,130.121904128,0.766872,19.0708773,19012.0,39.563422768,6.072,0.173
111,1599522840,11.0.0.52,UpdateGen,103174127,5.837500000034197,130.75943833600002,0.6943701999999999,19.071799600000002,19384.0,40.316488848,6.275,0.186
113,1599522900,11.0.0.52,UpdateGen,105057027,6.143749999919251,130.75943833600002,0.7175219,19.074533600000002,19755.0,41.090475056,6.275,0.186
115,1599522960,11.0.0.52,UpdateGen,106934227,8.012323767655246,130.759503872,0.7965206479352065,18.977838516148385,20126.0,41.844266888,6.275,0.186
117,1599523020,11.0.0.52,UpdateGen,108802707,6.232812500038548,130.759503872,0.7472746,19.085642800000002,20491.0,42.562459088,6.275,0.186
119,1599523080,11.0.0.52,UpdateGen,110684027,6.040625000041473,130.759503872,0.7858349,19.1044037,20847.0,43.318117328,6.275,0.186
121,1599523140,11.0.0.52,UpdateGen,112563880,6.13281249998181,130.793058304,0.7521715,19.0053626,21199.0,44.06948444,6.472,0.205
123,1599523200,11.0.0.52,UpdateGen,114441480,6.12656250006691,130.793058304,0.7274938000000001,19.1153625,21549.0,44.822036376,6.472,0.205
125,1599523260,11.0.0.52,UpdateGen,116321180,6.198437499915599,130.793058304,0.7413081,18.9814892,21898.0,45.544439112,6.472,0.205
127,1599523320,11.0.0.52,UpdateGen,118202480,6.728124999899578,130.79312384,0.7760985,19.153947600000002,22234.0,46.267524728,6.472,0.205
129,1599523380,11.0.0.52,UpdateGen,120084280,6.012499999906169,130.79312384,0.784908,19.1056318,22566.0,46.993523648,6.472,0.205
131,1599523440,11.0.0.52,UpdateGen,121963280,5.954687500052387,130.927341568,0.725501,19.096132899999997,22898.0,47.725531696,6.649,0.221
133,1599523500,11.0.0.52,UpdateGen,123839580,5.910937499975262,130.927341568,0.7271308000000001,19.1020388,23232.0,48.431131376,6.649,0.221
135,1599523560,11.0.0.52,UpdateGen,125716380,6.040624999968713,130.927341568,0.7431095999999999,19.0270534,23558.0,49.106880552,6.649,0.221
137,1599523620,11.0.0.52,UpdateGen,127589680,5.771875000027663,130.927341568,0.6955896,19.1234105,23879.0,49.848714712,6.649,0.221
139,1599523680,11.0.0.52,UpdateGen,129463080,5.878125000053828,130.927407104,0.718572,19.036671899999998,24210.0,50.541295472,6.649,0.221
141,1599523740,11.0.0.52,UpdateGen,131344380,6.034375000017462,130.35698176,0.7446556999999999,19.0235863,24539.0,51.287286392,6.771,0.234
143,1599523800,11.0.0.52,UpdateGen,133219727,5.90937500006477,130.35698176,0.748177,19.1976488,24865.0,52.028144472,6.771,0.234
145,1599523860,11.0.0.52,UpdateGen,135100527,5.942187499804277,130.35698176,0.7074835,19.2720528,25191.0,52.695565984,6.771,0.234
147,1599523920,11.0.0.52,UpdateGen,136981727,5.900000000019659,130.35698176,0.7099757,19.0069329,25520.0,53.411675896,6.771,0.234
149,1599523980,11.0.0.52,UpdateGen,138854327,6.559374999906154,130.35704729600002,0.7491195,19.0105961,25853.0,54.176390232,6.771,0.234
151,1599524040,11.0.0.52,UpdateGen,140730527,5.837499999997817,130.35704729600002,0.7156095,19.0595958,26180.0,54.921264096,7.015,0.246
153,1599524100,11.0.0.52,UpdateGen,142609827,6.0781249999126885,130.35704729600002,0.7249893000000001,19.0236834,26507.0,55.643180848,7.015,0.246
155,1599524160,11.0.0.52,UpdateGen,144485727,5.8984374999090505,130.357112832,0.7185343000000001,19.0234447,26842.0,56.294714408,7.015,0.246
157,1599524220,11.0.0.52,UpdateGen,146360627,5.854687500013824,130.357112832,0.7062453000000001,18.978407699999998,27165.0,56.958842728,7.015,0.246
159,1599524280,11.0.0.52,UpdateGen,148238127,5.9390624999832795,130.357112832,0.737956,19.0198846,27496.0,57.647078008,7.015,0.246
161,1599524340,11.0.0.52,UpdateGen,150117802,6.068749999994893,130.256449536,0.7240879,19.1195641,27816.0,58.356516352,7.155,0.258
163,1599524400,11.0.0.52,UpdateGen,151995313,5.845312500059677,130.256449536,0.7223606,18.9763968,28145.0,59.06113064,7.155,0.258
165,1599524460,11.0.0.52,UpdateGen,153870802,6.075000000091691,130.25651507199998,0.7218704,19.0325369,28468.0,59.764120816,7.155,0.258
167,1599524520,11.0.0.52,UpdateGen,155750002,5.645312499909778,130.25651507199998,0.7283818000000001,18.9244255,28802.0,60.49712688,7.155,0.258
169,1599524580,11.0.0.52,UpdateGen,157627802,6.232812499893058,130.25651507199998,0.8048571999999999,19.005639,29128.0,61.173694752,7.155,0.258
171,1599524640,11.0.0.52,UpdateGen,159504802,6.5749999998843265,130.491396096,0.7272132,18.9945697,29449.0,61.888647264,7.313,0.277
173,1599524700,11.0.0.52,UpdateGen,161380502,6.198437500024738,130.491527168,0.7374710999999999,18.9845565,29777.0,62.607029296,7.313,0.277
175,1599524760,11.0.0.52,UpdateGen,163256802,6.404687499962165,130.491527168,0.7334313,18.9618116,30108.0,63.306664552,7.313,0.277
177,1599524820,11.0.0.52,UpdateGen,165134843,6.176562499858832,130.491527168,0.7317785,18.8769031,30443.0,64.012906312,7.313,0.277
179,1599524880,11.0.0.52,UpdateGen,167011343,6.104687500010158,130.49165824,0.7412415,18.886364399999998,30770.0,64.729081184,7.313,0.277
181,1599524940,11.0.0.52,UpdateGen,168884843,5.9656250000080036,130.424614912,0.7201407,18.7995497,31090.0,65.446640512,7.442,0.292
183,1599525000,11.0.0.52,UpdateGen,170760043,6.168750000088025,130.424614912,0.7518846,18.842555899999997,31418.0,66.185298912,7.442,0.292
185,1599525060,11.0.0.52,UpdateGen,172634843,6.220312500008745,130.424614912,0.7625360999999999,18.939980100000003,31754.0,66.914832224,7.442,0.292
187,1599525120,11.0.0.52,UpdateGen,174513343,6.173437500037849,130.424614912,0.7803597,18.875421600000003,32077.0,67.667864192,7.442,0.292
189,1599525180,11.0.0.52,UpdateGen,176391743,6.176562499967972,130.424614912,0.8235745,19.052507600000002,32404.0,68.403864528,7.442,0.292
191,1599525240,11.0.0.52,UpdateGen,178272744,6.031250000014538,130.122625024,0.7369848,19.0867902,32749.0,69.17148912,7.532,0.304
193,1599525300,11.0.0.52,UpdateGen,180158044,6.476562499974563,130.122625024,0.734608,19.0421105,33085.0,69.911788304,7.532,0.304
195,1599525360,11.0.0.52,UpdateGen,182043544,5.940624999984706,130.122625024,0.7037531,18.9573349,33423.0,70.642307016,7.532,0.304
197,1599525420,11.0.0.52,UpdateGen,183924044,6.101562500061846,130.122625024,0.7174567,18.9082137,33761.0,71.384522096,7.532,0.304
199,1599525480,11.0.0.52,UpdateGen,185810044,6.060937499860316,130.12269056,0.7245472,18.9845252,34092.0,72.126036008,7.532,0.304
201,1599525540,11.0.0.52,UpdateGen,187691144,6.0656250001193115,130.7937792,0.7123899,19.099349399999998,34413.0,72.845318056,7.623,0.316
203,1599525600,11.0.0.52,UpdateGen,189573183,5.939062499965061,130.7937792,0.710093,19.016706199999998,34739.0,73.553178232,7.623,0.316
205,1599525660,11.0.0.52,UpdateGen,191459883,6.428125000093132,130.7937792,0.7303614,18.9691634,35066.0,74.275780936,7.623,0.316
207,1599525720,11.0.0.52,UpdateGen,193343783,5.943749999951265,130.7937792,0.6994498,18.9036931,35395.0,74.99396692,7.623,0.316
209,1599525780,11.0.0.52,UpdateGen,195226583,5.962500000132451,130.793844736,0.7006993,18.9803488,35726.0,75.704665208,7.623,0.316
211,1599525840,11.0.0.52,UpdateGen,197110683,5.909374999955645,131.02872576000001,0.7142015,18.924812,36055.0,76.41852332,7.708,0.327
213,1599525900,11.0.0.52,UpdateGen,198994762,6.168749999924344,131.02872576000001,0.7295353,19.0129078,36391.0,77.159663624,7.708,0.327
215,1599525960,11.0.0.52,UpdateGen,200873762,5.989062499993437,131.02872576000001,0.714608,18.8579431,36720.0,77.888052128,7.708,0.327
217,1599526020,11.0.0.52,UpdateGen,202754062,6.418749999920706,131.02872576000001,0.7481616999999999,18.9140034,37048.0,78.57428928,7.708,0.327
219,1599526080,11.0.0.52,UpdateGen,204635562,6.026562500046566,131.02872576000001,0.7877957,18.9293065,37396.0,79.304415752,7.708,0.327
221,1599526140,11.0.0.52,UpdateGen,206515162,5.639062500031272,130.793910272,0.6931563000000001,18.911856,37722.0,80.062865024,7.838,0.348
223,1599526200,11.0.0.52,UpdateGen,208397062,6.275000000023283,130.793910272,0.7116184,18.9835289,38050.0,80.801473648,7.838,0.348
225,1599526260,11.0.0.52,UpdateGen,210274008,6.0499999999046565,130.793910272,0.7037152,18.9632058,38382.0,81.57556016,7.838,0.348
227,1599526320,11.0.0.52,UpdateGen,212156608,6.056249999928681,130.793910272,0.7466759000000001,18.958578600000003,38723.0,82.339254784,7.838,0.348
229,1599526380,11.0.0.52,UpdateGen,214037308,6.318750000045867,130.793910272,0.7754685,18.9851303,39051.0,82.997460696,7.838,0.348
231,1599526440,11.0.0.52,UpdateGen,215914308,6.1875000000873115,130.525474816,0.7375372,19.106914,39386.0,83.690782608,7.996,0.365
233,1599526500,11.0.0.52,UpdateGen,217797408,6.2421875000472795,130.525474816,0.7580368000000001,18.922033,39718.0,84.380289,7.996,0.365
235,1599526560,11.0.0.52,UpdateGen,219678408,6.3640625000516735,130.525474816,0.7482774,19.043776100000002,40047.0,85.055209288,7.996,0.365
237,1599526620,11.0.0.52,UpdateGen,221565108,6.310937500074928,130.525540352,0.7218605,18.981871100000003,40383.0,85.759224448,7.996,0.365
239,1599526680,11.0.0.52,UpdateGen,223448508,6.9874999999774445,130.525540352,0.8248209,18.8717549,40725.0,86.488841416,7.996,0.365
241,1599526740,11.0.0.52,UpdateGen,225328449,6.3578125000822325,130.82753024,0.7639731999999999,18.9996479,41059.0,87.245949584,8.09,0.378
243,1599526800,11.0.0.52,UpdateGen,227210849,6.421875000032728,130.82753024,0.7527399,19.0579735,41397.0,88.008467664,8.09,0.378
245,1599526860,11.0.0.52,UpdateGen,229097849,6.140625000025466,130.82753024,0.7123702,19.0643119,41732.0,88.808288336,8.09,0.378
247,1599526920,11.0.0.52,UpdateGen,230983649,6.156250000040046,130.82759577599998,0.7170103000000001,19.0103848,42060.0,89.591566376,8.09,0.378
249,1599526980,11.0.0.52,UpdateGen,232867549,6.154687499911233,130.82759577599998,0.7486446999999999,19.0186128,42402.0,90.386814616,8.09,0.378
251,1599527040,11.0.0.52,UpdateGen,234751349,6.185937499994907,130.760486912,0.7232933,18.9791615,42748.0,91.143407088,8.171,0.389
253,1599527100,11.0.0.52,UpdateGen,236634049,6.2062500001229495,130.760486912,0.7338333,19.0332835,43085.0,91.877119288,8.171,0.389
255,1599527160,11.0.0.52,UpdateGen,238519448,6.110937499961437,130.760486912,0.7084836999999999,18.9951865,43423.0,92.612339344,8.171,0.389
257,1599527220,11.0.0.52,UpdateGen,240403948,5.989062499975233,130.760486912,0.7057959,18.8559243,43749.0,93.352783856,8.171,0.389
259,1599527280,11.0.0.52,UpdateGen,242284548,6.365624999980369,130.760486912,0.7544238000000001,18.9442385,44075.0,94.116431456,8.171,0.389
261,1599527340,11.0.0.52,UpdateGen,244164548,6.793749999997104,130.794041344,0.7479744,18.8239628,44403.0,94.831315856,8.256,0.401
263,1599527400,11.0.0.52,UpdateGen,246038248,6.165625000030545,130.79410688,0.7266195,18.923104,44740.0,95.545664464,8.256,0.401
265,1599527460,11.0.0.52,UpdateGen,247912848,6.185937499940337,130.794172416,0.7213666999999999,18.8951499,45069.0,96.252318952,8.256,0.401
267,1599527520,11.0.0.52,UpdateGen,249785748,6.259375000045111,130.794172416,0.7442932,18.9467086,45400.0,97.000612024,8.256,0.401
269,1599527580,11.0.0.52,UpdateGen,251666348,6.139062500024011,130.794172416,0.7886301,18.9527035,45721.0,97.75804772,8.256,0.401
271,1599527640,11.0.0.52,UpdateGen,253549513,6.232812500038548,130.42507366400002,0.7405516999999999,19.035775,46045.0,98.479668864,8.382,0.422
273,1599527700,11.0.0.52,UpdateGen,255437513,6.33749999997238,130.42507366400002,0.709255,18.8508957,46373.0,99.228663664,8.382,0.422
275,1599527760,11.0.0.52,UpdateGen,257310413,5.815625000050204,130.42533580800003,0.694723,18.650775199999998,46713.0,99.944283456,8.382,0.422
277,1599527820,11.0.0.52,UpdateGen,259176013,6.201562499991255,130.42533580800003,0.7483491999999999,19.049368,47037.0,100.68058752,8.382,0.422
279,1599527880,11.0.0.52,UpdateGen,261051613,6.25781250004367,130.42533580800003,0.769795,19.054843,47362.0,101.433611496,8.382,0.422
281,1599527940,11.0.0.52,UpdateGen,262930213,6.042187500024738,130.559553536,0.7430745,18.9607052,47696.0,102.213819704,8.492,0.437
283,1599528000,11.0.0.52,UpdateGen,264803530,6.504687500000728,130.559553536,0.7337238,18.8747044,48029.0,102.92986196,8.492,0.437
285,1599528060,11.0.0.52,UpdateGen,266685630,5.93437499990614,130.559553536,0.7160866,18.938023899999997,48365.0,103.704373864,8.492,0.437
287,1599528120,11.0.0.52,UpdateGen,268566730,6.034374999962893,130.559553536,0.7049593000000001,19.0529841,48702.0,104.443597264,8.492,0.437
288,1599528180,11.0.0.52,UpdateGen,270449530,6.1906249999810825,130.559553536,0.7581641,18.923940899999998,49031.0,105.206991888,8.492,0.437
