,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
70,1599530520,11.0.0.81,UpdateGen,68236850,5.918749999982538,128.47712665600002,0.7613369,19.0112221,12289.0,26.370586896,4.606,0.102
72,1599530580,11.0.0.81,UpdateGen,70115550,5.821875000055982,128.2086912,0.72253,18.9361958,12621.0,27.034965008,4.972,0.12
74,1599530640,11.0.0.81,UpdateGen,71989828,5.771874999954875,128.208756736,0.7229947,18.852895699999998,12944.0,27.745033824,4.972,0.12
76,1599530700,11.0.0.81,UpdateGen,73866128,6.87187499990614,128.208756736,0.7699841,18.757320399999998,13267.0,28.47906604,4.972,0.12
78,1599530760,11.0.0.81,UpdateGen,75733892,5.7921874999738066,128.208822272,0.7261925,18.8969646,13601.0,29.169932336,4.972,0.12
80,1599530820,11.0.0.81,UpdateGen,77612228,5.831249999919265,128.208887808,0.7264716999999999,18.875695,13928.0,29.859430232,4.972,0.12
82,1599530880,11.0.0.81,UpdateGen,79487080,5.984374999989058,127.638462464,0.7368704,18.977753399999997,14251.0,30.574434112,5.258,0.129
84,1599530940,11.0.0.81,UpdateGen,81362180,5.731250000153523,127.638462464,0.7599311,18.991374699999998,14575.0,31.289004672,5.258,0.129
86,1599531000,11.0.0.81,UpdateGen,83237980,5.857812499998545,127.63852800000001,0.7199677,18.9387896,14902.0,31.990811712,5.258,0.129
88,1599531060,11.0.0.81,UpdateGen,85114480,5.945312500043656,127.63852800000001,0.7254618,19.0713774,15227.0,32.716446816,5.258,0.129
90,1599531120,11.0.0.81,UpdateGen,86992990,5.524999999997817,127.63852800000001,0.6852214,19.0467418,15562.0,33.429761496,5.258,0.129
92,1599531180,11.0.0.81,UpdateGen,88874190,5.823437500039304,127.739191296,0.7100767,18.9487058,15895.0,34.153442216,5.504,0.141
94,1599531240,11.0.0.81,UpdateGen,90748690,5.642187500034197,127.739191296,0.700276,18.888005800000002,16218.0,34.866471296,5.504,0.141
96,1599531300,11.0.0.81,UpdateGen,92623590,5.918749999982538,127.739191296,0.7267159,19.2064894,16544.0,35.610307776,5.504,0.141
98,1599531360,11.0.0.81,UpdateGen,94508690,7.321874999997817,127.739191296,0.7938986,18.9055644,16878.0,36.357646784,5.504,0.141
100,1599531420,11.0.0.81,UpdateGen,96372390,5.85156249995633,127.739191296,0.7178439,18.8639765,17221.0,37.04775228,5.504,0.141
102,1599531480,11.0.0.81,UpdateGen,98243227,5.717187499976717,127.907094528,0.7000521,19.0890022,17560.0,37.766918008,5.698,0.152
104,1599531540,11.0.0.81,UpdateGen,100113927,5.8000000000174765,127.907160064,0.7204830999999999,19.0481412,17889.0,38.490327768,5.698,0.152
106,1599531600,11.0.0.81,UpdateGen,101989427,5.8437499999126885,127.907160064,0.733067,18.994050100000003,18213.0,39.200397968,5.698,0.152
108,1599531660,11.0.0.81,UpdateGen,103865827,5.845312499968713,127.907160064,0.7253685,18.9848472,18537.0,39.975544464,5.698,0.152
110,1599531720,11.0.0.81,UpdateGen,105744927,5.8875000000807205,127.90722559999999,0.7036431999999999,19.1136161,18860.0,40.74187568,5.698,0.152
112,1599531780,11.0.0.81,UpdateGen,107620827,5.8203125,127.94078003199999,0.7136886,19.1105204,19193.0,41.454643072,5.885,0.162
114,1599531840,11.0.0.81,UpdateGen,109504827,5.790624999863198,127.94078003199999,0.7456009,19.1682571,19521.0,42.168509528,5.885,0.162
116,1599531900,11.0.0.81,UpdateGen,111387327,5.7890624999527205,127.94078003199999,0.7362073,19.1525939,19850.0,42.93178068,5.885,0.162
118,1599531960,11.0.0.81,UpdateGen,113273680,5.756249999976717,127.94078003199999,0.7293666,19.114854899999997,20177.0,43.693081432,5.885,0.162
120,1599532020,11.0.0.81,UpdateGen,115150506,6.154687499984007,127.94078003199999,0.7520792,19.0829594,20493.0,44.435732264,5.885,0.162
122,1599532080,11.0.0.81,UpdateGen,117027380,5.790625000045097,128.27638988799998,0.7244664000000001,19.1808805,20815.0,45.146624872,6.116,0.179
124,1599532140,11.0.0.81,UpdateGen,118907980,5.709375000114974,128.276455424,0.6923114,19.1515842,21138.0,45.887411624,6.116,0.179
126,1599532200,11.0.0.81,UpdateGen,120789980,5.843750000167333,128.276455424,0.7189866,19.271172699999997,21460.0,46.639316848,6.116,0.179
128,1599532260,11.0.0.81,UpdateGen,122672280,5.86250000005748,128.276455424,0.7098003,19.1772608,21782.0,47.380194704,6.116,0.179
130,1599532320,11.0.0.81,UpdateGen,124551780,5.7796874999076095,128.276455424,0.7194769,19.2177124,22115.0,48.101814664,6.116,0.179
132,1599532380,11.0.0.81,UpdateGen,126435380,5.846875000006548,128.611999744,0.7067774,19.031937199999998,22451.0,48.847288392,6.262,0.191
134,1599532440,11.0.0.81,UpdateGen,128309760,5.951562500013125,128.611999744,0.7291005,18.985681600000003,22790.0,49.52976516,6.262,0.191
136,1599532500,11.0.0.81,UpdateGen,130184980,5.815624999995634,128.611999744,0.7162408,18.9730245,23122.0,50.232112504,6.262,0.191
138,1599532560,11.0.0.81,UpdateGen,132053580,5.899999999983265,128.611999744,0.7458079,18.9649956,23452.0,50.898432936,6.262,0.191
140,1599532620,11.0.0.81,UpdateGen,133925427,5.993749999979627,128.611999744,0.7239535,19.020111800000002,23770.0,51.546600328,6.262,0.191
142,1599532680,11.0.0.81,UpdateGen,135801027,6.167187500068408,128.175792128,0.7493843,19.068299399999997,24092.0,52.211643688,6.415,0.201
144,1599532740,11.0.0.81,UpdateGen,137677227,6.1515624999810825,128.175857664,0.7492057,19.047669199999998,24422.0,52.892084304,6.415,0.201
146,1599532800,11.0.0.81,UpdateGen,139555727,5.712499999917824,128.1759232,0.7227851,19.0672927,24744.0,53.585327936,6.415,0.201
148,1599532860,11.0.0.81,UpdateGen,141435627,6.007812500010928,128.1759232,0.7349565,19.1155803,25077.0,54.263275184,6.415,0.201
150,1599532920,11.0.0.81,UpdateGen,143318704,5.689062499968685,128.1759232,0.7216633,19.0638648,25400.0,54.954451112,6.415,0.201
152,1599532980,11.0.0.81,UpdateGen,145200227,5.881249999947627,128.209477632,0.711958,19.1173696,25715.0,55.681000192,6.528,0.21
154,1599533040,11.0.0.81,UpdateGen,147084327,5.840624999946158,128.209477632,0.7226019,19.0561528,26035.0,56.436078512,6.528,0.21
156,1599533100,11.0.0.81,UpdateGen,148967927,6.05468750001819,128.209477632,0.7526065,19.0417221,26359.0,57.16921528,6.528,0.21
158,1599533160,11.0.0.81,UpdateGen,150849802,5.843750000021828,128.20954316799998,0.7374793000000001,19.1011465,26678.0,57.918314512,6.528,0.21
160,1599533220,11.0.0.81,UpdateGen,152731102,5.750000000080021,128.20954316799998,0.7498308,18.9700081,27002.0,58.680165568,6.528,0.21
162,1599533280,11.0.0.81,UpdateGen,154612702,5.7234375000189175,128.37731532799998,0.7346104,19.026109100000003,27321.0,59.432873952,6.647,0.219
164,1599533340,11.0.0.81,UpdateGen,156495102,6.256250000060376,128.37731532799998,0.7697951,18.9743355,27642.0,60.128917296,6.647,0.219
166,1599533400,11.0.0.81,UpdateGen,158375702,5.681250000016007,128.37731532799998,0.7371517,19.019354800000002,27964.0,60.856641928,6.647,0.219
168,1599533460,11.0.0.81,UpdateGen,160259502,5.701562500053129,128.37738086399997,0.709441,19.0134077,28287.0,61.584925408,6.647,0.219
170,1599533520,11.0.0.81,UpdateGen,162142602,5.782812499983237,128.3774464,0.7067623000000001,19.0306948,28616.0,62.315898328,6.647,0.219
172,1599533580,11.0.0.81,UpdateGen,164023343,5.885937499988373,128.377511936,0.7290171,18.9401488,28941.0,63.05019812,6.763,0.236
174,1599533640,11.0.0.81,UpdateGen,165904343,5.7281250000414445,128.377511936,0.7494244,19.0644221,29280.0,63.804014264,6.763,0.236
176,1599533700,11.0.0.81,UpdateGen,167783443,6.12968749999709,128.37764300799998,0.7406909,18.956041199999998,29621.0,64.49859776,6.763,0.236
178,1599533760,11.0.0.81,UpdateGen,169663043,5.921874999930878,128.37764300799998,0.7486844,18.9767471,29973.0,65.19263284,6.763,0.236
180,1599533820,11.0.0.81,UpdateGen,171539743,5.804687499912674,128.37764300799998,0.7325263000000001,19.0640125,30308.0,65.858946392,6.763,0.236
182,1599533880,11.0.0.81,UpdateGen,173421353,5.921875000021828,128.07565312,0.7252699,18.8870273,30659.0,66.587643432,6.856,0.249
184,1599533940,11.0.0.81,UpdateGen,175295743,5.937500000036394,128.07565312,0.717274,18.887027600000003,31000.0,67.33591516,6.856,0.249
186,1599534000,11.0.0.81,UpdateGen,177171544,5.806250000041473,128.07565312,0.7146299,18.961167800000002,31341.0,68.06941564,6.856,0.249
188,1599534060,11.0.0.81,UpdateGen,179043544,5.895312500015294,128.07565312,0.7355898000000001,18.8529968,31678.0,68.800897344,6.856,0.249
190,1599534120,11.0.0.81,UpdateGen,180917744,5.868750000008717,128.07565312,0.7192108,18.959821899999998,32013.0,69.501931344,6.856,0.249
192,1599534180,11.0.0.81,UpdateGen,182792244,5.910937500029831,127.7401088,0.7333531999999999,19.000193,32334.0,70.253171968,6.936,0.258
194,1599534240,11.0.0.81,UpdateGen,184669744,5.840625000018932,127.7401088,0.7294299000000001,19.0000436,32658.0,70.934578,6.936,0.258
196,1599534300,11.0.0.81,UpdateGen,186547444,5.953125000069122,127.7401088,0.7169535,19.045727600000003,32980.0,71.644344824,6.936,0.258
198,1599534360,11.0.0.81,UpdateGen,188426183,6.2578125000072475,127.7401088,0.7458661,18.9199015,33300.0,72.42451556,6.936,0.258
200,1599534420,11.0.0.81,UpdateGen,190303583,5.821875000092419,127.7401088,0.7063633,19.0701463,33626.0,73.181458376,6.936,0.258
202,1599534480,11.0.0.81,UpdateGen,192186883,5.867187499989086,128.075718656,0.7117791,18.9706019,33952.0,73.9265338,7.017,0.27
204,1599534540,11.0.0.81,UpdateGen,194069183,5.837500000052415,128.075718656,0.70454,18.9519542,34274.0,74.658743104,7.017,0.27
206,1599534600,11.0.0.81,UpdateGen,195952183,5.695312499919979,128.075718656,0.7201191,18.949212199999998,34603.0,75.372174424,7.017,0.27
208,1599534660,11.0.0.81,UpdateGen,197835783,5.915624999979627,128.075718656,0.7247385,18.951827100000003,34932.0,76.062392304,7.017,0.27
210,1599534720,11.0.0.81,UpdateGen,199717762,5.826562499951265,128.075784192,0.7124106,18.9156068,35255.0,76.74024152,7.017,0.27
212,1599534780,11.0.0.81,UpdateGen,201595862,5.825000000113505,128.511991808,0.7169842,18.9331101,35585.0,77.458728992,7.131,0.284
214,1599534840,11.0.0.81,UpdateGen,203476162,5.826562499987617,128.511991808,0.7643135,18.9934948,35910.0,78.186659488,7.131,0.284
216,1599534900,11.0.0.81,UpdateGen,205357662,5.876562500125161,128.511991808,0.7621606,18.9450565,36243.0,78.89878392,7.131,0.284
218,1599534960,11.0.0.81,UpdateGen,207234762,5.698437499922875,128.511991808,0.7091055,18.972395199999998,36574.0,79.61844264,7.131,0.284
220,1599535020,11.0.0.81,UpdateGen,209108962,6.351562500003624,128.512057344,0.7587965,18.8879183,36907.0,80.3276542,7.131,0.284
222,1599535080,11.0.0.81,UpdateGen,210981608,5.6422482752524985,128.27717632,0.721008499150085,18.851665233476655,37249.0,81.012173576,7.24,0.301
224,1599535140,11.0.0.81,UpdateGen,212854508,5.959375000002183,128.27717632,0.7351667,18.9328693,37588.0,81.733525936,7.24,0.301
226,1599535200,11.0.0.81,UpdateGen,214730108,5.918750000073473,128.277241856,0.7562201,19.1186163,37937.0,82.492343328,7.24,0.301
228,1599535260,11.0.0.81,UpdateGen,216612908,5.9125000000494765,128.277241856,0.7502160999999999,18.928596300000002,38279.0,83.215667592,7.24,0.301
230,1599535320,11.0.0.81,UpdateGen,218486808,5.812500000156419,128.277241856,0.7076368000000001,18.8754159,38620.0,83.985936088,7.24,0.301
232,1599535380,11.0.0.81,UpdateGen,220360308,5.876562499961423,127.975251968,0.7427529,18.922553100000002,38948.0,84.727412048,7.322,0.312
234,1599535440,11.0.0.81,UpdateGen,222235708,5.964062500133863,127.975251968,0.7334246,18.9555256,39281.0,85.455325896,7.322,0.312
236,1599535500,11.0.0.81,UpdateGen,224113049,5.8640624999861615,127.975251968,0.7501122,18.8888574,39608.0,86.181735272,7.322,0.312
238,1599535560,11.0.0.81,UpdateGen,225987849,5.759375000016007,127.975251968,0.7295103000000001,19.003366,39935.0,86.93898764,7.322,0.312
240,1599535620,11.0.0.81,UpdateGen,227864749,5.7656250000763976,127.975251968,0.7232374,19.0320945,40266.0,87.709834856,7.322,0.312
242,1599535680,11.0.0.81,UpdateGen,229742049,6.1781250000603904,128.143024128,0.7540222,18.977209,40595.0,88.485493896,7.404,0.326
244,1599535740,11.0.0.81,UpdateGen,231618349,5.846875000115688,128.143089664,0.7084428,18.8672706,40931.0,89.237347064,7.404,0.326
246,1599535800,11.0.0.81,UpdateGen,233493949,5.77812499994252,128.143089664,0.7066960999999999,18.8920143,41265.0,89.984006424,7.404,0.326
248,1599535860,11.0.0.81,UpdateGen,235368949,5.8843749999505235,128.143089664,0.7277329,18.9554907,41616.0,90.659812872,7.404,0.326
250,1599535920,11.0.0.81,UpdateGen,237243549,5.768750000042928,128.143089664,0.7049928000000001,19.028895600000002,42000.0,91.380319424,7.404,0.326
252,1599535980,11.0.0.81,UpdateGen,239128048,5.846874999879219,128.27730739199998,0.7354303000000001,19.0526643,42378.0,92.127974664,7.479,0.337
254,1599536040,11.0.0.81,UpdateGen,241017148,5.721874999981054,128.27730739199998,0.716934,18.9335552,42765.0,92.86056048,7.479,0.337
256,1599536100,11.0.0.81,UpdateGen,242901648,5.907812499990584,128.27730739199998,0.7502739,19.054802,43157.0,93.607752096,7.479,0.337
258,1599536160,11.0.0.81,UpdateGen,244790248,5.790624999990541,128.27730739199998,0.7191721999999999,18.8448517,43546.0,94.390148576,7.479,0.337
260,1599536220,11.0.0.81,UpdateGen,246676048,5.743750000001441,128.27730739199998,0.7326663,18.9782678,43923.0,95.17044676,7.479,0.337
262,1599536280,11.0.0.81,UpdateGen,248559648,5.765625000003652,128.914907136,0.7155363,18.98288,44311.0,95.924200296,7.552,0.35
264,1599536340,11.0.0.81,UpdateGen,250440148,6.270312499964376,128.914907136,0.7922975999999999,18.914921,44696.0,96.658386376,7.552,0.35
266,1599536400,11.0.0.81,UpdateGen,252322713,5.921874999967287,128.914907136,0.7252808000000001,18.903074399999998,45067.0,97.376328824,7.552,0.35
268,1599536460,11.0.0.81,UpdateGen,254200913,5.790625000154236,128.914907136,0.7741011,19.1274175,45449.0,98.149989144,7.552,0.35
270,1599536520,11.0.0.81,UpdateGen,256085075,5.860937500019645,128.914907136,0.7394611,18.937907600000003,45799.0,98.924701816,7.552,0.35
272,1599536580,11.0.0.81,UpdateGen,257959813,5.799999999962921,128.41159065600002,0.7314594,18.879893199999998,46141.0,99.681986888,7.648,0.369
274,1599536640,11.0.0.81,UpdateGen,259835913,5.8062499999505235,128.41159065600002,0.7579485,18.973765800000002,46467.0,100.413264888,7.648,0.369
276,1599536700,11.0.0.81,UpdateGen,261714813,5.704687499910477,128.41159065600002,0.7315691999999999,18.9021101,46804.0,101.13041868,7.648,0.369
278,1599536760,11.0.0.81,UpdateGen,263592613,5.7953125000494765,128.41159065600002,0.7204081999999999,18.9051675,47136.0,101.830441584,7.648,0.369
280,1599536820,11.0.0.81,UpdateGen,265466130,5.751562499972337,128.41159065600002,0.7032672,19.0839432,47468.0,102.597013488,7.648,0.369
282,1599536880,11.0.0.81,UpdateGen,267348730,5.77031249988066,128.24381849600002,0.7122261999999999,18.958933100000003,47796.0,103.328344056,7.723,0.379
