1519264131 7443 389288
1519264139 379694 58306
1519264153 4519 386506
1519264162 107219 334693
1519264162 389288 7443
1519264166 408713 309038
1519264180 80612 12178
1519264184 66749 122266
1519264195 7443 302203
1519264196 151050 75637
1519264199 404027 235332
1519264204 410782 80357
1519264209 9118 220403
1519264209 309038 408713
1519264216 166147 62415
1519264224 64469 11810
1519264224 151516 151516
1519264229 17560 127811
1519264243 383939 262219
1519264251 408713 309038
1519264260 122266 66749
1519264264 125457 56783
1519264266 9751 1168
1519264267 85438 151969
1519264277 71524 10987
1519264292 166564 371857
1519264294 273253 8007
1519264294 410955 385469
1519264295 66071 72268
1519264296 359262 65979
1519264301 280764 219043
1519264304 369304 385469
1519264307 202395 295658
1519264319 271847 287911
1519264320 383939 262219
1519264324 125457 40466
1519264339 25125 56252
1519264361 134914 119643
1519264377 182758 70283
1519264378 96674 66749
1519264388 75014 411359
1519264391 383939 47436
1519264391 282620 248912
1519264398 393379 210908
1519264398 170740 124386
1519264399 110685 66996
1519264400 145824 375670
1519264400 127811 17560
1519264404 295794 357815
1519264405 411269 224316
1519264413 238286 170981
1519264424 219254 37627
1519264431 76917 389288
1519264439 410955 122266
1519264441 137196 84323
1519264444 411359 75014
1519264446 17560 127811
1519264449 76382 119643
1519264449 34705 45572
1519264453 135985 135985
1519264460 309038 408713
1519264479 145494 408697
1519264481 160023 17330
1519264489 359262 76917
1519264490 57238 24018
1519264491 309038 408713
1519264495 37375 133472
1519264496 309038 408713
1519264501 367945 410721
1519264517 122266 410955
1519264520 113681 236663
1519264521 170740 395864
1519264523 385875 70201
1519264524 90499 224316
1519264525 301631 322208
1519264540 9751 59816
1519264540 135985 135985
1519264540 375670 145824
1519264542 127811 17560
1519264549 401054 119643
1519264558 96674 410998
1519264572 135985 135985
1519264573 153741 70283
1519264573 34314 55397
1519264575 244366 408956
1519264578 192117 185679
1519264583 116044 92741
1519264589 248912 282620
1519264604 28270 27511
1519264610 384036 125676
1519264618 140144 69420
1519264623 80612 12178
1519264623 140103 389288
1519264625 4151 33092
1519264637 219830 219043
1519264639 135985 135985
1519264639 258765 62352
1519264640 17355 83289
1519264641 151050 55397
1519264643 85438 99763
1519264644 375582 277270
1519264646 25125 90620
1519264659 385368 31
1519264662 403122 12439
1519264667 335345 54082
1519264670 219830 219043
1519264675 393379 210908
1519264676 76917 242912
1519264680 47895 47895
1519264688 385875 336383
1519264689 135985 135985
1519264689 410872 97787
1519264694 9751 258765
1519264696 182774 90620
1519264702 34314 47895
1519264711 34705 491
1519264712 65468 72268
1519264716 401054 262147
1519264718 66749 96674
1519264718 219746 127811
1519264722 295794 214652
1519264724 401054 262147
1519264727 238725 393379
1519264727 335314 37627
1519264728 153927 153927
1519264732 19618 36481
1519264740 404506 55397
1519264746 384036 125676
1519264749 7443 55397
1519264750 29492 335356
1519264751 206836 19618
1519264752 82701 390827
1519264759 303378 219043
1519264766 85438 371407
1519264769 403464 234715
1519264772 228279 89851
1519264777 295794 289805
1519264777 335345 335345
1519264781 135381 58306
1519264782 326423 80961
1519264789 127811 219746
1519264792 263488 9724
1519264795 65468 42487
1519264795 66071 173575
1519264810 7443 55397
1519264812 93705 37500
1519264818 252651 179678
1519264826 29351 307432
1519264826 405549 76624
1519264830 109931 410998
1519264836 219830 309038
1519264838 151050 364992
1519264841 236663 16686
1519264843 153927 153927
1519264846 88772 191765
1519264847 389288 140103
1519264850 71307 101411
1519264851 127811 404506
1519264852 110685 15172
1519264853 97787 113200
1519264861 44278 55397
1519264867 386640 120663
1519264872 369530 369530
1519264874 309038 219830
1519264880 324486 1309
1519264885 151178 7626
1519264887 42445 25062
1519264889 367955 9724
1519264889 46205 6088
1519264889 410234 104286
1519264892 285186 285186
1519264893 120772 491
1519264893 375582 121558
1519264893 153927 153927
1519264898 57992 80647
1519264905 219830 309038
1519264910 41033 43189
1519264913 389288 76917
1519264918 386640 120663
1519264928 410955 411177
1519264933 153927 153927
1519264935 219254 37627
1519264937 76917 410501
1519264938 172699 220481
1519264939 369530 369530
1519264945 390848 57586
1519264948 34705 491
1519264956 332296 410911
1519264962 29351 10618
1519264967 385875 408888
1519264967 341039 284357
1519264967 298482 24018
1519264967 219764 219764
1519264973 309038 219830
1519264975 9751 349018
1519264977 193616 410998
1519264977 4519 5196
1519264980 90620 182774
1519264980 153927 153927
1519264984 206836 19618
1519264987 142614 407317
1519264998 405549 76624
1519264999 304119 410989
1519264999 403818 302203
1519265003 228981 364992
1519265008 191154 120772
1519265010 324486 105907
1519265018 137196 84323
1519265023 389288 155042
1519265031 238725 394864
1519265032 410872 75405
1519265034 206836 19618
1519265037 298482 298482
1519265039 110685 44829
1519265043 25970 72268
1519265044 219830 309038
1519265045 101411 71307
1519265050 193616 287911
1519265058 98550 491
1519265064 375582 277270
1519265067 62981 223481
1519265069 37992 304872
1519265069 405475 172151
1519265082 9751 25584
1519265083 304920 262147
1519265089 324486 101411
1519265091 101274 307432
1519265094 220107 57586
1519265097 134142 139595
1519265114 80612 12178
1519265115 4151 119643
1519265120 369304 38218
1519265124 89851 93209
1519265125 71307 101411
1519265132 99763 193380
1519265133 386506 135785
1519265139 401054 204817
1519265141 324486 101411
1519265154 153927 153927
1519265156 90620 25125
1519265160 324486 271886
1519265169 220107 57586
1519265179 395700 48379
1519265182 151516 151516
1519265184 191765 242349
1519265187 242765 100944
1519265191 391967 39632
1519265194 63238 411231
1519265196 385875 101411
1519265197 309038 219830
1519265208 153927 153927
1519265211 10987 71524
1519265238 273106 236663
1519265244 151050 127850
1519265265 9751 64723
1519265274 125457 7475
1519265279 235332 42445
1519265280 401054 67705
1519265286 405549 401861
1519265293 182774 90620
1519265298 80612 12178
1519265299 238725 394864
1519265314 324486 101411
1519265317 375670 31575
1519265321 9751 55397
1519265328 47895 491
1519265329 273375 302203
1519265333 9751 55397
1519265340 401054 114340
1519265349 385875 97797
1519265349 366193 101411
1519265354 162058 162058
1519265355 411269 122266
1519265356 193616 411094
1519265359 59697 132168
1519265360 258765 9751
1519265365 191154 332901
1519265369 89851 45572
1519265370 135785 386506
1519265370 151516 151516
1519265375 172699 220481
1519265379 324486 34716
1519265380 9751 258765
1519265380 385351 93209
1519265383 153927 153927
1519265387 41899 34716
1519265397 204817 169724
1519265425 221146 126014
1519265427 100944 242765
1519265432 339596 386506
1519265432 142614 387108
1519265439 410872 244366
1519265446 385351 390827
1519265452 193616 411083
1519265456 151516 151516
1519265457 127811 62860
1519265473 151178 7626
1519265473 15331 106000
1519265479 401054 6072
1519265482 172650 98550
1519265487 322671 271886
1519265498 384036 191765
1519265498 132168 59697
1519265506 59697 132168
1519265508 219254 16836
1519265514 341039 173000
1519265526 58306 396860
1519265533 80612 52495
1519265533 24018 24018
1519265540 110685 132168
1519265551 150576 384036
1519265552 145379 145379
1519265557 58588 34230
1519265566 384036 107219
1519265566 242765 100944
1519265568 408725 389288
1519265571 324486 271886
1519265581 132168 59697
1519265590 401054 10618
1519265591 385351 119643
1519265598 314925 314925
1519265599 150576 80837
1519265608 122266 411269
1519265623 386506 135785
1519265627 17560 6020
1519265630 384036 107219
1519265637 115170 134142
1519265639 59697 132168
1519265651 349053 349018
1519265667 385296 24018
1519265669 384036 107219
1519265679 132168 59697
1519265683 6930 38218
1519265685 151184 80837
1519265685 219254 93209
1519265693 26677 31
1519265695 386506 339596
1519265708 323051 351287
1519265710 314925 314925
1519265712 35710 101411
1519265720 351287 212325
1519265736 153927 153927
1519265753 389288 346062
1519265767 39121 40466
1519265770 135785 386506
1519265770 314925 314925
1519265776 191154 15331
1519265778 411359 102948
1519265794 130958 271211
1519265795 41899 19618
1519265805 10618 10618
1519265808 166147 58306
1519265816 407486 411269
1519265826 351287 323051
1519265833 42445 235332
1519265848 24018 385296
1519265853 386506 135785
1519265856 59697 132168
1519265872 314925 314925
1519265897 30492 99763
1519265903 224780 386506
1519265908 411341 152572
1519265910 89531 80837
1519265912 57444 10766
1519265918 94989 401054
1519265922 173000 341039
1519265924 385875 238232
1519265924 38289 386506
1519265928 369457 171720
1519265938 238232 120772
1519265939 100944 242765
1519265939 151516 151516
1519265942 115539 80837
1519265950 135785 386506
1519265955 132168 59697
1519265955 168144 193616
1519265960 10766 57444
1519265964 239808 130807
1519265969 298396 58306
1519265972 41899 19606
1519265972 221146 34705
1519265978 107219 384036
1519265984 50547 40231
1519265995 31108 120772
1519266002 111668 130958
1519266005 389288 279039
1519266006 216939 76917
1519266011 386506 38289
1519266017 261511 62415
1519266029 385875 385450
1519266052 101274 80837
1519266056 238232 252447
1519266061 135785 386506
1519266066 11810 64469
1519266067 385296 24018
1519266070 29351 244366
1519266070 35472 25970
1519266074 385450 385875
1519266077 200496 65219
1519266078 389288 394456
1519266079 129170 36594
1519266082 153927 153927
1519266085 284046 109938
1519266086 273106 126550
1519266092 10766 57444
1519266096 170843 139321
1519266103 58306 216586
1519266115 153741 153741
1519266123 388869 179324
1519266123 145379 145379
1519266137 101274 307432
1519266150 405549 386506
1519266150 35472 287911
1519266155 238232 385875
1519266161 120772 238232
1519266171 377725 242912
1519266172 333851 262147
1519266195 198742 320598
1519266199 238725 394864
1519266204 401902 333851
1519266211 389288 410721
1519266214 111589 16686
1519266216 298396 58306
1519266231 129170 218799
1519266254 29351 40466
1519266255 156354 271886
1519266260 229093 55642
1519266261 145379 157993
1519266265 71524 10987
1519266276 41899 302203
1519266282 59697 132168
1519266284 298396 58306
1519266284 314925 314925
1519266295 377725 242912
1519266299 70283 153741
1519266303 166147 126431
1519266307 386506 135785
1519266307 34705 19618
1519266313 104448 47436
1519266314 389288 410412
1519266317 321344 135785
1519266334 238725 88772
1519266336 25584 349872
1519266336 185861 52495
1519266339 26677 11810
1519266340 128109 80837
1519266342 122266 173575
1519266347 132168 59697
1519266351 59697 132168
1519266354 60021 175935
1519266368 19618 28659
1519266368 151516 151516
1519266387 314925 167314
1519266388 47436 104448
1519266392 219898 62860
1519266396 339596 386506
1519266399 389288 408725
1519266405 298396 267564
1519266414 153927 153927
1519266415 157313 324306
1519266420 130958 111668
1519266420 31108 371407
1519266430 24018 385296
1519266436 10766 57444
1519266445 139141 66749
1519266461 62981 135785
1519266462 32860 331027
1519266464 173000 35078
1519266465 218453 248024
1519266466 238232 120772
1519266475 153741 70283
1519266476 377725 72268
1519266485 200603 63542
1519266487 290588 175935
1519266488 332270 152572
1519266497 411297 326597
1519266504 208720 327154
1519266513 354318 309834
1519266515 386506 135785
1519266516 193616 407577
1519266523 242765 100944
1519266530 145379 242912
1519266532 290588 175935
1519266534 59697 132168
1519266546 398043 45796
1519266549 365228 353404
1519266554 135785 386506
1519266555 411309 152572
1519266567 132168 59697
1519266568 172931 11810
1519266572 29465 84323
1519266582 110685 409237
1519266584 219254 346062
1519266592 120772 31108
1519266600 26677 31
1519266601 411192 39459
1519266604 145379 396341
1519266608 181973 41899
1519266614 10987 71524
1519266617 132168 59697
1519266638 175935 290588
1519266653 191154 28659
1519266654 386506 135785
1519266656 238725 129296
1519266660 153927 153927
1519266661 135785 62981
1519266665 62415 261511
1519266678 401861 90536
1519266683 238232 71108
1519266688 409825 110391
1519266692 62415 261511
1519266695 403818 242912
1519266699 208720 205041
1519266701 111668 130958
1519266710 78426 361
1519266716 35472 386506
1519266723 409825 81364
1519266731 17603 388738
1519266735 72062 62042
1519266740 365228 305686
1519266744 110685 248832
1519266756 385296 24018
1519266764 39865 82666
1519266765 290588 175935
1519266771 354318 242349
1519266779 322293 72268
1519266792 385296 24018
1519266793 411426 398500
1519266798 307516 405549
1519266802 171720 369457
1519266802 238725 88772
1519266803 175935 290588
1519266804 219254 242912
1519266814 43754 43754
1519266814 405549 383646
1519266824 135785 386506
1519266829 407789 135785
1519266834 122266 32860
1519266842 411417 106320
1519266843 290588 175935
1519266854 28659 28659
1519266854 238725 401472
1519266860 151178 334465
1519266872 32860 28659
1519266873 172699 220481
1519266876 60312 243141
1519266880 175935 290588
1519266880 153741 54010
1519266888 144105 261602
1519266890 62415 166147
1519266899 151050 236663
1519266905 62981 135785
1519266922 26677 491
1519266939 166147 62415
1519266944 175935 290588
1519266950 235332 42445
1519266956 31108 120772
1519266958 405549 307516
1519266968 411426 55397
1519266974 175935 290588
1519266981 411126 93209
1519266990 290588 175935
1519266994 386506 35472
1519266997 238232 122266
1519267000 132168 71108
1519267012 409825 310791
1519267015 290588 175935
1519267027 24018 24018
1519267030 401861 152572
1519267030 153927 153927
1519267033 47895 47895
1519267036 175935 290588
1519267057 24018 24018
1519267057 398043 351287
1519267063 307516 405549
1519267065 50547 24018
1519267070 57444 10766
1519267071 122266 238232
1519267074 290588 175935
1519267081 44728 24018
1519267085 321344 31
1519267086 86746 14117
1519267087 193616 62415
1519267089 59019 63238
1519267092 76624 271211
1519267093 322671 406795
1519267093 238725 113365
1519267103 153741 153741
1519267121 62415 166147
1519267121 411426 411200
1519267125 213838 213838
1519267146 110685 14493
1519267149 120772 238232
1519267149 62415 287089
1519267161 244366 410872
1519267162 389869 389869
1519267163 56252 139595
1519267165 261511 62415
1519267166 305341 198742
1519267167 59019 43493
1519267172 349865 17033
1519267173 409825 334014
1519267173 231136 25062
1519267176 10766 57444
1519267177 238725 9713
1519267185 34301 29492
1519267190 58306 171341
1519267200 157360 101243
1519267207 135785 386506
1519267207 34582 127153
1519267209 153927 153927
1519267215 19494 4973
1519267231 175935 290588
1519267246 19494 4973
1519267256 59019 244366
1519267260 185861 7626
1519267268 411426 244366
1519267270 135785 62981
1519267275 70542 115833
1519267278 238725 88772
1519267279 28659 236663
1519267285 393379 210908
1519267286 193616 119600
1519267289 396341 145379
1519267290 284921 125676
1519267290 7443 122266
1519267300 127153 34582
1519267311 238232 120772
1519267320 411426 28659
1519267326 185861 302203
1519267329 394456 389288
1519267341 321344 135785
1519267342 238725 198526
1519267344 60220 295383
1519267352 171341 58306
1519267361 238725 198526
1519267363 24018 75014
1519267380 175935 290588
1519267385 292849 40466
1519267391 59019 121168
1519267402 365228 305686
1519267404 293604 84323
1519267406 1363 96255
1519267412 157313 332337
1519267415 409825 110391
1519267418 408684 408684
1519267418 120772 31108
1519267426 385875 238232
1519267429 29492 34301
1519267430 110685 408888
1519267436 42699 242409
1519267437 411431 182806
1519267447 407486 216939
1519267451 153927 153927
1519267455 42699 321963
1519267456 409825 410048
1519267468 28659 491
1519267472 7443 57586
1519267481 153213 294855
1519267485 17560 28659
1519267489 408725 287298
1519267489 31108 120772
1519267494 42699 389437
1519267504 42699 309376
1519267512 66071 144332
1519267518 132944 72268
1519267522 333851 401902
1519267530 7443 121168
1519267533 127811 34301
1519267536 406745 37500
1519267537 261511 62415
1519267540 348313 62415
1519267552 175935 290588
1519267557 102159 206512
1519267559 405549 86746
1519267568 397935 193616
1519267568 71307 101411
1519267573 259226 328366
1519267575 53261 2578
1519267585 128205 17560
1519267587 365228 305686
1519267592 292849 491
1519267592 238725 393379
1519267595 65512 398043
1519267606 115916 11810
1519267608 287298 131527
1519267610 153927 153927
1519267612 107634 72772
1519267614 95155 352011
1519267628 25970 179324
1519267630 62264 204817
1519267632 201747 56252
1519267633 172699 193632
1519267655 117533 491
1519267669 65512 328376
1519267682 34582 390883
1519267683 334014 409825
1519267687 238725 22421
1519267687 110685 109938
1519267691 175935 290588
1519267712 71307 236663
1519267722 172699 86632
1519267727 244366 224780
1519267728 393379 238725
1519267731 62264 354044
1519267732 42621 24018
1519267734 408725 15172
1519267734 153927 153927
1519267735 185861 179324
1519267741 2578 53261
1519267744 151178 34582
1519267745 28659 17560
1519267746 7443 93209
1519267746 261511 2578
1519267756 238725 80524
1519267756 405549 238232
1519267772 188132 101411
1519267773 56252 31
1519267775 7443 223884
1519267785 365228 244366
1519267805 238725 113365
1519267810 280571 57238
1519267828 110685 134970
1519267829 107634 152954
1519267831 175935 302203
1519267832 53261 2578
1519267836 408725 293147
1519267843 34582 151178
1519267845 10618 408713
1519267859 175935 236663
1519267866 365228 122266
1519267869 153213 140144
1519267877 267956 33092
1519267886 298966 115021
1519267890 188132 271886
1519267893 241893 31
1519267901 35149 334724
1519267908 348313 119643
1519267908 185861 408888
1519267911 56252 56252
1519267911 55513 93209
1519267929 238725 351287
1519267931 127153 290423
1519267933 241893 31
1519267940 188132 72772
1519267941 290588 175935
1519267944 238725 2880
1519267961 8457 119643
1519267964 172699 220481
1519267968 244366 365228
1519267971 172699 220481
1519267972 238725 77063
1519267977 385875 80837
1519267985 389288 88772
1519267988 26995 352011
1519267989 151178 34582
1519267995 17560 31
1519267995 34582 34705
1519267998 69598 93209
1519268000 24018 42621
1519268006 122266 365228
1519268007 393379 238725
1519268015 102159 406507
1519268017 292311 287298
1519268023 408725 222773
1519268026 292849 491
1519268027 8457 127850
1519268031 124495 136811
1519268043 389288 293147
1519268046 335314 168144
1519268052 238725 313204
1519268052 407486 411094
1519268054 294855 153213
1519268062 238725 17645
1519268062 263834 130807
1519268068 8617 244366
1519268068 35472 101411
1519268070 290338 40418
1519268079 166382 103746
1519268085 125457 706
1519268088 309376 42699
1519268094 172699 353404
1519268095 2578 53261
1519268096 188132 25970
1519268103 290338 410998
1519268121 287298 292311
1519268133 241893 77765
1519268138 28659 28659
1519268143 389288 71108
1519268149 25970 188132
1519268158 334724 35149
1519268167 322293 31
1519268168 290338 40418
1519268173 153741 72268
1519268179 238725 393379
1519268187 122266 238232
1519268190 290338 40418
1519268197 53261 2578
1519268206 365228 244366
1519268207 259226 349053
1519268214 335374 31
1519268216 67128 89851
1519268224 172699 295605
1519268231 258503 258503
1519268248 267956 27415
1519268255 166906 172699
1519268256 397902 64260
1519268258 290338 40418
1519268260 170884 284226
1519268263 188132 287089
1519268270 110685 44829
1519268278 145824 11810
1519268291 241893 77765
1519268292 290338 40418
1519268302 188132 179324
1519268303 244366 365228
1519268304 353404 172699
1519268304 292849 491
1519268313 138713 5095
1519268316 365228 122266
1519268319 179324 185861
1519268328 243315 8391
1519268337 44282 30888
1519268340 292311 287298
1519268347 290338 40418
1519268356 261213 302203
1519268359 706 125457
1519268382 407835 57815
1519268393 122266 365228
1519268407 232147 232147
1519268407 57365 11541
1519268411 216939 260286
1519268412 321344 407184
1519268414 42621 24018
1519268414 221146 153213
1519268433 62352 18313
1519268443 172699 7443
1519268450 284921 309834
1519268461 77303 19472
1519268471 124495 44049
1519268471 292849 11400
1519268477 197082 135985
1519268487 386506 322098
1519268496 393379 238725
1519268502 168344 386506
1519268505 47436 491
1519268516 47895 179324
1519268521 146663 31
1519268523 34582 239520
1519268537 34582 282620
1519268538 54131 139595
1519268548 26191 287089
1519268568 290338 65530
1519268576 110685 121168
1519268580 2578 53261
1519268581 365228 244366
1519268586 386506 71550
1519268590 241893 77765
1519268592 353404 172699
1519268594 27025 43754
1519268595 197082 33453
1519268599 206836 19618
1519268603 78608 31
1519268639 386506 210065
1519268643 128205 71108
1519268645 410888 135785
1519268647 411448 62415
1519268648 348313 47496
1519268650 34582 5196
1519268654 35472 135785
1519268662 24018 24018
1519268664 407577 28659
1519268700 393379 238725
1519268700 27415 267956
1519268706 292849 339943
1519268708 386506 72881
1519268709 24018 24018
1519268710 172699 353404
1519268712 157313 65219
1519268713 348313 11810
1519268723 241893 260460
1519268726 34582 34582
1519268731 62415 411448
1519268735 71108 128205
1519268743 188132 236663
1519268744 120772 15331
1519268752 43754 82255
1519268754 99702 99702
1519268757 24018 24018
1519268770 99570 38218
1519268772 293165 335374
1519268776 386506 168344
1519268783 98550 31
1519268783 43754 27025
1519268796 151178 292849
1519268807 99702 99702
1519268807 64959 196055
1519268814 408620 221146
1519268815 128205 71108
1519268820 397902 6719
1519268823 17355 119643
1519268827 172699 353404
1519268838 24018 24018
1519268848 57365 322293
1519268854 241893 113445
1519268854 99702 99702
1519268857 155042 141548
1519268862 324486 101411
1519268862 148039 76917
1519268872 172699 220481
1519268876 132168 367445
1519268888 324486 101411
1519268889 202975 72772
1519268894 148039 132168
1519268907 212325 285186
1519268912 151178 282620
1519268917 77303 328376
1519268917 10987 62415
1519268919 348313 11400
1519268925 54131 271886
1519268930 64959 164181
1519268934 353404 172699
1519268935 132168 148039
1519268945 314140 263856
1519268946 301286 136635
1519268948 292849 19606
1519268950 179324 158434
1519268952 62415 10987
1519268973 244366 325589
1519268975 67128 201587
1519268981 2578 17330
1519268990 261213 411319
1519268990 63147 139595
1519268991 287298 292311
1519269000 99589 166313
1519269004 35472 17355
1519269010 407835 57815
1519269015 62415 10987
1519269016 383549 5204
1519269034 155042 389288
1519269037 393379 238725
1519269037 365228 122266
1519269043 292311 287298
1519269044 47436 491
1519269051 35472 261511
1519269055 196055 64959
1519269066 145824 15331
1519269078 393379 238725
1519269081 389288 155042
1519269086 188132 57815
1519269096 293147 408725
1519269096 198742 119634
1519269098 292904 371407
1519269111 152701 249769
1519269113 153213 39865
1519269124 57365 119643
1519269130 155042 389288
1519269134 35472 62415
1519269147 15357 19472
1519269153 57815 407835
1519269154 353404 172699
1519269162 287727 105907
1519269162 389288 155042
1519269163 9081 119643
1519269164 300846 19390
1519269165 173652 119643
1519269182 389288 155042
1519269188 47436 491
1519269190 333662 155270
1519269194 377725 17355
1519269208 107634 31
1519269218 147469 31
1519269219 24018 42621
1519269220 9364 11810
1519269224 36381 80837
1519269229 400008 309376
1519269232 34582 151178
1519269238 377725 64959
1519269245 24750 119643
1519269257 63147 63147
1519269263 292311 126431
1519269276 80837 491
1519269284 344419 58306
1519269292 292849 151178
1519269295 58588 292311
1519269299 324486 387710
1519269300 348313 40466
1519269309 172699 353404
1519269314 26677 24018
1519269323 155042 389288
1519269330 99702 350760
1519269335 139141 34496
1519269342 188132 115916
1519269346 244366 365228
1519269347 62415 35472
1519269352 57815 188132
1519269358 73015 389288
1519269362 172699 353404
1519269363 407486 31
1519269378 237738 119643
1519269385 24018 24018
1519269421 148039 132168
1519269424 324486 47436
1519269428 322293 57365
1519269429 47895 491
1519269435 410412 389288
1519269444 292311 58588
1519269449 208515 119643
1519269456 67516 24018
1519269457 73015 105907
1519269468 377725 119643
1519269469 41790 372625
1519269470 63147 63147
1519269471 221146 408620
1519269474 337446 31
1519269475 237738 409750
1519269484 26677 491
1519269496 188132 396102
1519269499 95827 31585
1519269506 73015 26191
1519269512 400008 32860
1519269514 240965 140144
1519269518 237738 34230
1519269532 67516 202395
1519269550 90499 30490
1519269553 293896 47895
1519269554 284921 284921
1519269557 267956 101411
1519269560 353404 172699
1519269572 36381 410881
1519269572 348313 179324
1519269582 392210 11810
1519269582 95827 260321
1519269583 41790 372625
1519269593 301286 119643
1519269615 309038 153213
1519269615 410888 11400
1519269617 132168 148039
1519269637 191154 10987
1519269650 73015 119643
1519269651 237738 101411
1519269666 365702 244366
1519269675 24018 229203
1519269677 237738 45572
1519269685 353404 172699
1519269687 26677 491
1519269691 80837 36381
1519269691 359045 10766
1519269692 58306 335619
1519269693 392400 126431
1519269695 172699 248912
1519269697 67516 113812
1519269698 95827 120181
1519269700 188132 57815
1519269705 12164 11369
1519269706 36381 373975
1519269708 407577 193616
1519269717 386506 407184
1519269719 122266 395700
1519269736 407486 295456
1519269750 36381 80837
1519269751 408620 221146
1519269754 151050 119643
1519269759 73015 407184
1519269763 292311 58306
1519269766 2578 81027
1519269770 95827 310791
1519269772 287089 26191
1519269782 321160 62415
1519269798 25970 182758
1519269802 90536 386506
1519269804 405549 379744
1519269813 71108 119643
1519269814 122266 15172
1519269825 377725 119643
1519269830 36381 36381
1519269857 321160 259949
1519269858 14396 99074
1519269866 95827 411177
1519269879 147469 127811
1519269882 386506 90536
1519269893 125457 89851
1519269916 388684 343636
1519269919 348313 218137
1519269920 26677 491
1519269924 172699 353404
1519269929 237738 31
1519269933 2578 277270
1519269950 244366 365702
1519269958 122266 72268
1519269959 132168 148039
1519269964 62352 53889
1519269988 138824 138824
1519270004 138200 408540
1519270009 90536 386506
1519270014 56783 125457
1519270015 272080 2578
1519270021 383549 271886
1519270022 14396 1000
1519270024 308113 104286
1519270030 90499 128203
1519270032 96931 199262
1519270038 264675 120772
1519270061 272080 119643
1519270065 301631 301631
1519270065 62415 321160
1519270070 10987 2578
1519270071 172699 353404
1519270073 396450 73567
1519270090 140144 15306
1519270090 212325 212325
1519270107 138200 220716
1519270118 15306 140144
1519270119 197082 360703
1519270126 99763 99887
1519270133 365702 244366
1519270138 26356 2578
1519270147 348313 127850
1519270155 201903 337446
1519270157 267956 302203
1519270158 172699 166906
1519270161 410759 100944
1519270167 58306 171341
1519270170 138200 262147
1519270170 140144 153213
1519270184 301631 301631
1519270184 353404 172699
1519270190 393357 90536
1519270198 114713 82427
1519270200 118057 372625
1519270205 171341 58306
1519270205 128331 138824
1519270208 6173 11369
1519270209 153213 140144
1519270223 348313 389288
1519270225 88772 88772
1519270227 191765 491
1519270233 411482 233064
1519270235 35472 72268
1519270257 193616 407577
1519270258 11369 6173
1519270265 39121 153213
1519270267 118057 372625
1519270275 7206 6173
1519270279 395700 395700
1519270284 2578 272080
1519270292 394118 411269
1519270293 140144 153213
1519270297 408006 92551
1519270301 148039 132168
1519270302 9526 173652
1519270303 7475 25584
1519270304 86854 264691
1519270308 410872 15172
1519270313 172699 353404
1519270313 349865 182758
1519270316 140144 15306
1519270316 272080 2578
1519270320 407861 76559
1519270324 212325 212325
1519270328 353404 172699
1519270331 163752 75364
1519270343 148039 132168
1519270348 62352 63650
1519270354 58306 171341
1519270357 24018 113812
1519270365 388684 149834
1519270367 172699 353404
1519270379 201903 409825
1519270392 305860 410721
1519270398 308201 385875
1519270399 132168 148039
1519270405 408392 408392
1519270408 171341 58306
1519270413 2578 10987
1519270415 289499 171341
1519270423 151178 292849
1519270424 393379 238725
1519270443 62352 258765
1519270443 408006 52495
1519270448 176414 36365
1519270451 348313 411095
1519270452 58306 171341
1519270455 292904 248832
1519270466 296043 184654
1519270469 394118 11810
1519270487 85438 119643
1519270492 2578 26356
1519270501 63542 203311
1519270501 15306 140144
1519270505 176414 246833
1519270515 26677 153213
1519270522 294213 379252
1519270552 290338 491
1519270553 163752 75364
1519270562 128331 120772
1519270564 244366 365702
1519270570 43754 43754
1519270573 171341 289499
1519270576 395700 395700
1519270579 193616 168144
1519270586 348313 75014
1519270589 341190 71106
1519270606 386506 90536
1519270611 82427 55169
1519270620 126014 284921
1519270621 151178 292849
1519270625 407861 146466
1519270627 171341 58306
1519270629 2578 25699
1519270639 80837 89531
1519270641 403027 65219
1519270643 321160 211748
1519270654 348313 93209
1519270656 90536 386506
1519270665 392400 381272
1519270667 353404 172699
1519270670 56783 131790
1519270670 201903 407184
1519270671 401861 72268
1519270672 410888 135785
1519270673 106000 119643
1519270674 55418 24018
1519270675 60251 405549
1519270676 252651 31
1519270686 408946 408933
1519270687 26677 153213
1519270702 300004 35954
1519270705 2578 387209
1519270706 80837 151184
1519270711 140144 240965
1519270718 305860 193380
1519270719 267956 72772
1519270726 155204 193632
1519270739 349846 90536
1519270743 309038 240965
1519270750 38181 360703
1519270751 405549 108913
1519270755 321160 24018
1519270756 153213 26677
1519270764 202395 119643
1519270768 372109 101411
1519270776 149392 105899
1519270777 369457 179324
1519270781 140144 240965
1519270786 220716 222568
1519270809 408006 72268
1519270814 349865 182758
1519270825 37113 1168
1519270829 26677 153213
1519270830 132168 148039
1519270833 241893 205041
1519270843 321160 172699
1519270854 21890 29492
1519270860 140144 240965
1519270866 348313 152572
1519270880 138824 128331
1519270881 411487 36481
1519270883 410653 410653
1519270894 365228 93209
1519270900 172699 353404
1519270903 267956 101411
1519270921 15097 74084
1519270937 172699 321160
1519270938 63542 175935
1519270938 365228 93209
1519270939 405549 108913
1519270954 292904 93209
1519270959 56134 35332
1519270963 80357 410085
1519270970 140144 31
1519270974 201903 31
1519270978 220716 138200
1519270985 349815 288380
1519271013 357163 366229
1519271017 222792 406469
