,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
269,1599510960,11.0.0.243,UpdateGen,251074448,5.943749999987631,129.150050304,0.7636614,19.087247,45161.0,98.340279916,7.527,0.384
271,1599511020,11.0.0.243,UpdateGen,252959513,5.950000000011684,129.150050304,0.7694096,18.965560399999998,45493.0,99.094624044,7.527,0.384
273,1599511080,11.0.0.243,UpdateGen,254844313,6.0609375000785946,129.150050304,0.7415354000000001,18.9397635,45819.0,99.850509084,7.527,0.384
275,1599511140,11.0.0.243,UpdateGen,256726813,6.185937499958541,129.150050304,0.7591477,19.0037909,46147.0,100.583211188,7.527,0.384
277,1599511200,11.0.0.243,UpdateGen,258600113,5.979687500002896,129.552703488,0.7231269,18.935230100000002,46487.0,101.266215036,7.633,0.403
279,1599511260,11.0.0.243,UpdateGen,260482013,6.040625000077853,129.552703488,0.7389958000000001,18.9371623,46809.0,101.947519652,7.633,0.403
281,1599511320,11.0.0.243,UpdateGen,262357213,5.9906249999221615,129.552703488,0.7508945,19.077741600000003,47147.0,102.653257748,7.633,0.403
283,1599511380,11.0.0.243,UpdateGen,264235830,5.957812500018903,129.552703488,0.7535082,19.091525100000002,47493.0,103.389045012,7.633,0.403
285,1599511440,11.0.0.243,UpdateGen,266114230,6.395312499989842,129.552703488,0.7823886999999999,18.9242867,47838.0,104.090510284,7.633,0.403
287,1599511500,11.0.0.243,UpdateGen,267993030,6.053125000144078,129.35137689599998,0.7348597,18.9847186,48168.0,104.79132654,7.753,0.415
