,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
118,1599515220,11.0.0.48,UpdateGen,111249527,5.629687500149885,128.88033280000002,0.7491996,19.011434,20342.0,42.47266456,5.777,0.173
120,1599515280,11.0.0.48,UpdateGen,113121880,6.162500000064043,128.88033280000002,0.7099255,18.9917385,20671.0,43.132549408,5.777,0.173
122,1599515340,11.0.0.48,UpdateGen,114992780,5.823437499948341,128.175689728,0.7213108,18.9555605,21001.0,43.787879568,5.97,0.19
124,1599515400,11.0.0.48,UpdateGen,116858380,5.971875000068394,128.175689728,0.7408441,19.0530452,21339.0,44.47681324,5.97,0.19
126,1599515460,11.0.0.48,UpdateGen,118730580,5.7375000000502325,128.1758208,0.710076,19.111914,21664.0,45.197731472,5.97,0.19
128,1599515520,11.0.0.48,UpdateGen,120602980,5.743749999965104,128.1758208,0.7182161,19.1685594,22005.0,45.897637456,5.97,0.19
130,1599515580,11.0.0.48,UpdateGen,122475280,6.123437500009473,128.1758208,0.728352,19.136784,22352.0,46.567178888,5.97,0.19
132,1599515640,11.0.0.48,UpdateGen,124353380,5.765624999985448,128.37714739199998,0.6930916,19.0838905,22697.0,47.22777532,6.096,0.198
134,1599515700,11.0.0.48,UpdateGen,126231580,5.6734374999541615,128.37714739199998,0.70788,19.3069214,23029.0,47.955291256,6.096,0.198
136,1599515760,11.0.0.48,UpdateGen,128122180,6.037499999911233,128.37714739199998,0.7280881,19.1311562,23363.0,48.724351824,6.096,0.198
138,1599515820,11.0.0.48,UpdateGen,130009080,5.606250000018932,128.37714739199998,0.7125752,19.1211949,23706.0,49.509484992,6.096,0.198
140,1599515880,11.0.0.48,UpdateGen,131892289,5.921874999985462,128.37714739199998,0.6965566999999999,19.1183855,24039.0,50.249386512,6.096,0.198
142,1599515940,11.0.0.48,UpdateGen,133774727,5.86562499993309,129.283117056,0.7276156,19.224978399999998,24365.0,50.95716068,6.231,0.211
144,1599516000,11.0.0.48,UpdateGen,135660327,5.7062500000211,129.283117056,0.7013074,19.248877399999998,24706.0,51.690476336,6.231,0.211
146,1599516060,11.0.0.48,UpdateGen,137550327,5.806249999932319,129.283117056,0.7218616,19.0982389,25041.0,52.417767808,6.231,0.211
148,1599516120,11.0.0.48,UpdateGen,139430227,5.985937500081505,129.283182592,0.7423025,19.0989803,25370.0,53.122567352,6.231,0.211
150,1599516180,11.0.0.48,UpdateGen,141309127,5.871874999957072,129.283182592,0.6815078,19.040225399999997,25698.0,53.85226204,6.231,0.211
152,1599516240,11.0.0.48,UpdateGen,143184027,5.873437500049491,129.014812672,0.7172938000000001,19.0574475,26023.0,54.515289616,6.357,0.223
154,1599516300,11.0.0.48,UpdateGen,145058527,5.570312500003638,129.014812672,0.6802416,19.1027362,26358.0,55.200084504,6.357,0.223
156,1599516360,11.0.0.48,UpdateGen,146934627,5.860937499965075,129.014812672,0.7152066,18.9891253,26686.0,55.855197272,6.357,0.223
158,1599516420,11.0.0.48,UpdateGen,148807827,5.7171875000494765,129.014812672,0.7139339,19.0750675,27008.0,56.560369416,6.357,0.223
160,1599516480,11.0.0.48,UpdateGen,150683302,5.832812499975276,129.014812672,0.6941181,19.081507,27332.0,57.286135232,6.357,0.223
162,1599516540,11.0.0.48,UpdateGen,152559302,5.62656249991052,129.350356992,0.7045435999999999,18.985965399999998,27654.0,57.988026488,6.456,0.235
164,1599516600,11.0.0.48,UpdateGen,154433502,5.721875000017434,128.612225024,0.7183614,19.0156279,27975.0,58.718764552,6.456,0.235
166,1599516660,11.0.0.48,UpdateGen,156310302,5.665624999892302,128.612225024,0.7101445,18.9288764,28299.0,59.454012136,6.456,0.235
168,1599516720,11.0.0.48,UpdateGen,158187702,5.854687500068366,128.612487168,0.7649483,18.994158600000002,28631.0,60.151451968,6.456,0.235
170,1599516780,11.0.0.48,UpdateGen,160064402,6.30312500014044,128.612487168,0.7553291999999999,18.9644316,28968.0,60.916231696,6.456,0.235
172,1599516840,11.0.0.48,UpdateGen,161940002,5.799999999999272,128.61261824,0.7095509,19.034305800000002,29309.0,61.645042128,6.596,0.249
174,1599516900,11.0.0.48,UpdateGen,163816202,5.804687499949054,128.646172672,0.7293054,19.0457887,29646.0,62.412678528,6.596,0.249
176,1599516960,11.0.0.48,UpdateGen,165692943,5.696874999957785,128.646238208,0.7369885,19.0027962,29992.0,63.165854256,6.596,0.249
178,1599517020,11.0.0.48,UpdateGen,167567043,5.804687499930878,128.64630374400002,0.7825841,19.103388300000002,30337.0,63.934028072,6.596,0.249
180,1599517080,11.0.0.48,UpdateGen,169447743,5.95781249992794,128.64636928000002,0.7567471,18.9642095,30673.0,64.701574232,6.596,0.249
182,1599517140,11.0.0.48,UpdateGen,171323243,5.667187500093888,128.64636928000002,0.7172611,19.0131868,31011.0,65.4519306,6.696,0.261
184,1599517200,11.0.0.48,UpdateGen,173197964,5.8499999999185235,128.64636928000002,0.7176897,19.018686199999998,31352.0,66.1730734,6.696,0.261
186,1599517260,11.0.0.48,UpdateGen,175080243,5.528124999964362,128.64636928000002,0.6921811999999999,18.9708657,31686.0,66.93858756,6.696,0.261
188,1599517320,11.0.0.48,UpdateGen,176955244,5.639062500122236,128.64636928000002,0.7008831,18.981094300000002,32034.0,67.679241424,6.696,0.261
190,1599517380,11.0.0.48,UpdateGen,178827444,5.86718750004367,128.64636928000002,0.7108144000000001,18.993050800000002,32366.0,68.411537856,6.696,0.261
192,1599517440,11.0.0.48,UpdateGen,180704944,6.026562499955588,128.64636928000002,0.7437511,18.984359100000002,32704.0,69.173732776,6.772,0.271
194,1599517500,11.0.0.48,UpdateGen,182587911,5.653124999935272,128.377933824,0.7067690999999999,18.9907389,33044.0,69.903338776,6.772,0.271
196,1599517560,11.0.0.48,UpdateGen,184468244,5.706250000002925,128.377933824,0.7399958000000001,19.0464406,33374.0,70.653637968,6.772,0.271
198,1599517620,11.0.0.48,UpdateGen,186350345,5.659374999995649,128.377933824,0.7125369,19.0195789,33718.0,71.374758248,6.772,0.271
200,1599517680,11.0.0.48,UpdateGen,188234683,5.878125000126616,128.377933824,0.7101767,18.962294399999998,34052.0,72.117230664,6.772,0.271
202,1599517740,11.0.0.48,UpdateGen,190115883,5.784375000039276,128.377933824,0.6950512,19.1238691,34392.0,72.8629568,6.862,0.284
204,1599517800,11.0.0.48,UpdateGen,192003483,6.243749999994179,128.88131584,0.735663,18.8727057,34720.0,73.62255884,6.862,0.284
206,1599517860,11.0.0.48,UpdateGen,193882616,5.653124999935244,128.88131584,0.7072585,19.0487042,35058.0,74.358528392,6.862,0.284
208,1599517920,11.0.0.48,UpdateGen,195765081,5.675000000028376,128.88131584,0.6973704000000001,19.0336247,35390.0,75.079739912,6.862,0.284
210,1599517980,11.0.0.48,UpdateGen,197647183,6.006249999936728,128.88131584,0.7293942,18.9877332,35723.0,75.773671032,6.862,0.284
212,1599518040,11.0.0.48,UpdateGen,199528062,5.760937499999272,128.881381376,0.7086764,18.9883023,36059.0,76.500881176,6.936,0.293
214,1599518100,11.0.0.48,UpdateGen,201410262,5.662500000071319,128.94849023999998,0.7376481,19.0480208,36389.0,77.217844448,6.936,0.293
216,1599518160,11.0.0.48,UpdateGen,203295062,5.807812500042928,128.94849023999998,0.7113695999999999,18.956310600000002,36729.0,77.921230648,6.936,0.293
218,1599518220,11.0.0.48,UpdateGen,205171462,5.7593749999796415,128.94849023999998,0.7502196999999999,18.9318405,37063.0,78.656006816,6.936,0.293
220,1599518280,11.0.0.48,UpdateGen,207047462,6.032812499979627,128.94849023999998,0.7351056,19.0340122,37399.0,79.37157972,6.936,0.293
222,1599518340,11.0.0.48,UpdateGen,208923262,5.670312500060376,128.94849023999998,0.7066941,18.9418074,37732.0,80.06736404,7.038,0.308
224,1599518400,11.0.0.48,UpdateGen,210801808,5.650000000041473,128.94855577599998,0.7097453,18.901733399999998,38069.0,80.772137776,7.038,0.308
226,1599518460,11.0.0.48,UpdateGen,212676408,5.901527652813314,128.94855577599998,0.7348833883388338,18.953100510051005,38421.0,81.503695712,7.038,0.308
228,1599518520,11.0.0.48,UpdateGen,214558208,5.79370437040285,128.94855577599998,0.7170966096609661,19.037521852185215,38762.0,82.219977632,7.038,0.308
230,1599518580,11.0.0.48,UpdateGen,216437508,5.957812499964376,128.94855577599998,0.7237299,18.9599235,39110.0,82.968064976,7.038,0.308
232,1599518640,11.0.0.48,UpdateGen,218317108,5.579754524587557,128.94855577599998,0.7002536746325368,18.82662603739626,39461.0,83.702438008,7.124,0.32
234,1599518700,11.0.0.48,UpdateGen,220192008,5.634436556344355,128.948621312,0.6886950304969504,18.993420357964208,39784.0,84.388124984,7.124,0.32
236,1599518760,11.0.0.48,UpdateGen,222068208,5.67500000004658,128.948621312,0.7176428,18.8998357,40114.0,85.058471472,7.124,0.32
238,1599518820,11.0.0.48,UpdateGen,223947749,6.070330466959135,128.948621312,0.7463707629237077,18.949975402459756,40448.0,85.778720208,7.124,0.32
240,1599518880,11.0.0.48,UpdateGen,225820849,5.771875000027677,128.948621312,0.7129441999999999,18.9363512,40777.0,86.457892376,7.124,0.32
242,1599518940,11.0.0.48,UpdateGen,227696349,5.7875000001149886,128.948621312,0.7140211999999999,18.9564455,41103.0,87.191173784,7.203,0.333
244,1599519000,11.0.0.48,UpdateGen,229569249,5.754687499957086,128.71374028800003,0.7331091,19.0790014,41435.0,87.967275608,7.203,0.333
246,1599519060,11.0.0.48,UpdateGen,231447449,5.765624999985462,128.71374028800003,0.7387771999999999,19.0223783,41779.0,88.739056528,7.203,0.333
248,1599519120,11.0.0.48,UpdateGen,233329749,5.909374999882871,128.71374028800003,0.769668,19.0060861,42118.0,89.457740624,7.203,0.333
250,1599519180,11.0.0.48,UpdateGen,235208449,5.828124999879947,128.71374028800003,0.7324513,19.044931300000002,42445.0,90.222571312,7.203,0.333
252,1599519240,11.0.0.48,UpdateGen,237085649,5.782812499983265,128.71374028800003,0.705797,19.102361,42773.0,90.972127728,7.267,0.348
254,1599519300,11.0.0.48,UpdateGen,238970948,5.818750000071276,128.680185856,0.7242383,19.1130783,43103.0,91.713474424,7.267,0.348
256,1599519360,11.0.0.48,UpdateGen,240862048,5.612500000006534,128.680251392,0.6980687,18.9110911,43455.0,92.444218896,7.267,0.348
