,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
37,1599495240,11.0.0.237,UpdateGen,33799209,6.014062499998531,127.87155763199999,0.7543116,19.0868165,6294.0,12.869331032,3.092,0.075
39,1599495300,11.0.0.237,UpdateGen,35671809,5.767187499986889,127.87155763199999,0.7379318,19.024270100000003,6626.0,13.565761056,3.092,0.075
41,1599495360,11.0.0.237,UpdateGen,37549262,5.88281249996723,127.871688704,0.7293669,19.0094383,6958.0,14.216266264,3.092,0.075
43,1599495420,11.0.0.237,UpdateGen,39425861,6.381236876316734,127.87175423999999,0.7606324367563244,19.08587461253875,7290.0,14.93928496,3.092,0.075
45,1599495480,11.0.0.237,UpdateGen,41305461,5.764062499965803,128.844898304,0.7187958000000001,19.0313418,7632.0,15.653809456,3.844,0.089
47,1599495540,11.0.0.237,UpdateGen,43182626,5.909374999937427,128.643637248,0.7712006,19.1310753,7975.0,16.324791952,3.844,0.089
49,1599495600,11.0.0.237,UpdateGen,45061126,5.976562500000043,128.643637248,0.8058439000000001,19.047434600000003,8314.0,16.979244336,3.844,0.089
51,1599495660,11.0.0.237,UpdateGen,46939371,5.6703125000422006,128.643637248,0.7017682,19.0350869,8663.0,17.633392312,3.844,0.089
53,1599495720,11.0.0.237,UpdateGen,48814626,6.893814381464352,128.643637248,0.7416516651665166,18.93682918291829,8996.0,18.300122056,3.844,0.089
55,1599495780,11.0.0.237,UpdateGen,50687198,6.376549844997314,128.677257216,0.7584193580641936,19.003706229377066,9327.0,18.96219272,4.436,0.1
57,1599495840,11.0.0.237,UpdateGen,52559298,5.735937500030559,128.27460403199998,0.7236849000000001,19.0066053,9669.0,19.677342104,4.436,0.1
59,1599495900,11.0.0.237,UpdateGen,54434098,5.7984374999432475,128.27460403199998,0.7179743000000001,19.0784516,10009.0,20.387799736,4.436,0.1
61,1599495960,11.0.0.237,UpdateGen,56313698,5.962499999950566,128.27460403199998,0.7263929,19.103695100000003,10353.0,21.064971344,4.436,0.1
63,1599496020,11.0.0.237,UpdateGen,58190398,6.871874999978871,128.27460403199998,0.7166023,19.0063094,10703.0,21.748517584,4.436,0.1
65,1599496080,11.0.0.237,UpdateGen,60064098,5.6718749999527205,128.711139328,0.7178505,19.0656943,11044.0,22.440918688,4.878,0.113
67,1599496140,11.0.0.237,UpdateGen,61942050,6.218749999989086,128.140713984,0.7694040999999999,18.9772492,11372.0,23.135760824,4.878,0.113
69,1599496200,11.0.0.237,UpdateGen,63819750,5.768749999915599,128.140713984,0.7393425,19.103140600000003,11708.0,23.846332376,4.878,0.113
71,1599496260,11.0.0.237,UpdateGen,65700850,5.814062499939638,128.140713984,0.7172486,19.096311399999998,12042.0,24.553290376,4.878,0.113
73,1599496320,11.0.0.237,UpdateGen,67583450,6.67656249999709,128.140713984,0.7288488000000001,19.0390727,12379.0,25.229888912,4.878,0.113
75,1599496380,11.0.0.237,UpdateGen,69468250,5.94062500011205,128.24144281600002,0.7386745,19.0283907,12720.0,25.94726768,5.23,0.132
77,1599496440,11.0.0.237,UpdateGen,71352028,5.879687500000728,128.24144281600002,0.7549657,19.0100112,13059.0,26.60894292,5.23,0.132
79,1599496500,11.0.0.237,UpdateGen,73235828,6.399999999903244,128.241508352,0.7656021999999999,18.9118181,13391.0,27.306399552,5.23,0.132
81,1599496560,11.0.0.237,UpdateGen,75117828,5.742187499981796,128.241573888,0.7252575,19.0664418,13729.0,27.998237992,5.23,0.132
83,1599496620,11.0.0.237,UpdateGen,76998428,6.421874999959996,128.241573888,0.728689,18.8679497,14075.0,28.710757376,5.23,0.132
85,1599496680,11.0.0.237,UpdateGen,78874980,5.825000000095315,128.44290048,0.7273279,18.9986769,14421.0,29.431111368,5.494,0.145
87,1599496740,11.0.0.237,UpdateGen,80750980,5.831250000046566,128.44296601599999,0.7313227,19.0580795,14775.0,30.133346024,5.494,0.145
89,1599496800,11.0.0.237,UpdateGen,82627180,5.951562499994893,128.44296601599999,0.733511,18.986652399999997,15144.0,30.879470232,5.494,0.145
91,1599496860,11.0.0.237,UpdateGen,84507180,6.145312499993452,128.44303155199998,0.7575421999999999,18.9938194,15504.0,31.577003608,5.494,0.145
93,1599496920,11.0.0.237,UpdateGen,86385990,6.357812499991269,128.44303155199998,0.7072165,18.858579300000002,15870.0,32.277732496,5.494,0.145
95,1599496980,11.0.0.237,UpdateGen,88261590,5.887500000135333,128.476585984,0.7140729,18.911384,16229.0,32.975481024,5.722,0.156
97,1599497040,11.0.0.237,UpdateGen,90131890,5.8718750000844295,128.10748723199998,0.7387171,18.955374,16594.0,33.663902232,5.722,0.156
99,1599497100,11.0.0.237,UpdateGen,92008390,5.8671875000072475,128.10748723199998,0.7401546999999999,19.0508773,16963.0,34.400661448,5.722,0.156
101,1599497160,11.0.0.237,UpdateGen,93879790,6.007812499992738,128.10748723199998,0.7398599,19.0206471,17335.0,35.078585336,5.722,0.156
103,1599497220,11.0.0.237,UpdateGen,95752190,6.146875000013097,128.10748723199998,0.7306018000000001,18.9384228,17717.0,35.803288208,5.722,0.156
105,1599497280,11.0.0.237,UpdateGen,97623127,5.717187500104032,128.44303155199998,0.7262395,18.961574199999998,18100.0,36.501843336,5.899,0.169
107,1599497340,11.0.0.237,UpdateGen,99494827,5.875000000050932,127.939846144,0.7317363,19.0985153,18470.0,37.202252304,5.899,0.169
109,1599497400,11.0.0.237,UpdateGen,101370227,5.760937500090222,127.939846144,0.7148783000000001,19.1403778,18840.0,37.909308,5.899,0.169
111,1599497460,11.0.0.237,UpdateGen,103251827,6.001562500041473,127.93991168,0.7251054,19.1350029,19200.0,38.644553136,5.899,0.169
113,1599497520,11.0.0.237,UpdateGen,105131840,6.834375000016735,127.93991168,0.7472033,19.0421258,19572.0,39.398092704,5.899,0.169
115,1599497580,11.0.0.237,UpdateGen,107008027,6.023437499934502,128.577445888,0.7191922,19.2116318,19947.0,40.103511464,6.146,0.184
117,1599497640,11.0.0.237,UpdateGen,108887427,5.942187500040731,128.577511424,0.7429186999999999,19.0341476,20326.0,40.803984464,6.146,0.184
119,1599497700,11.0.0.237,UpdateGen,110773627,5.853125000048749,128.577511424,0.7985164,19.1785421,20706.0,41.54536064,6.146,0.184
121,1599497760,11.0.0.237,UpdateGen,112658080,5.706249999966516,128.577511424,0.7510439,19.1630994,21093.0,42.299909776,6.146,0.184
123,1599497820,11.0.0.237,UpdateGen,114542013,6.424999999999287,128.577511424,0.724336,19.0822887,21473.0,43.05112956,6.146,0.184
125,1599497880,11.0.0.237,UpdateGen,116420380,6.378124999919237,128.913055744,0.7590439,19.0810104,21838.0,43.804773944,6.325,0.202
127,1599497940,11.0.0.237,UpdateGen,118293680,5.715624999993437,128.91312128,0.7171785,19.0601922,22221.0,44.532168928,6.325,0.202
129,1599498000,11.0.0.237,UpdateGen,120167481,5.721875000072018,128.91312128,0.7262636,19.0850202,22586.0,45.229742208,6.325,0.202
131,1599498060,11.0.0.237,UpdateGen,122040780,5.914062500014552,128.91312128,0.7306734,19.1849026,22955.0,45.91587108,6.325,0.202
133,1599498120,11.0.0.237,UpdateGen,123911780,6.0390624999126885,128.913186816,0.7046015,19.2147863,23326.0,46.666270152,6.325,0.202
135,1599498180,11.0.0.237,UpdateGen,125792980,5.871875000029831,128.946741248,0.7357605,19.1795167,23691.0,47.414688504,6.476,0.215
137,1599498240,11.0.0.237,UpdateGen,127671680,6.334374999969398,128.30920704000002,0.7589524,19.156747,24055.0,48.102446296,6.476,0.215
139,1599498300,11.0.0.237,UpdateGen,129554080,5.951562500104075,128.30920704000002,0.7738792,19.1583888,24425.0,48.845058944,6.476,0.215
141,1599498360,11.0.0.237,UpdateGen,131439080,5.806249999986889,128.30920704000002,0.7299312,19.2497132,24789.0,49.606525712,6.476,0.215
143,1599498420,11.0.0.237,UpdateGen,133323327,6.056249999965075,128.30920704000002,0.7257967,19.1431241,25148.0,50.382498624,6.476,0.215
145,1599498480,11.0.0.237,UpdateGen,135205427,5.895312499960724,128.98029568,0.7281894,19.2529592,25517.0,51.147928784,6.593,0.228
147,1599498540,11.0.0.237,UpdateGen,137085427,5.903125000131709,128.778969088,0.7258428,19.1816492,25875.0,51.906099216,6.593,0.228
149,1599498600,11.0.0.237,UpdateGen,138965227,5.832812500011656,128.779034624,0.7221368,19.0184953,26224.0,52.650520632,6.593,0.228
151,1599498660,11.0.0.237,UpdateGen,140842527,5.779687499980383,128.779034624,0.7108223,19.0121145,26578.0,53.366074224,6.593,0.228
153,1599498720,11.0.0.237,UpdateGen,142719327,6.09375000005457,128.77910015999998,0.7397583000000001,19.066785199999998,26933.0,54.076826576,6.593,0.228
155,1599498780,11.0.0.237,UpdateGen,144598827,5.885937500024724,128.812654592,0.7447720999999999,19.0592284,27283.0,54.79757564,6.742,0.241
157,1599498840,11.0.0.237,UpdateGen,146479027,5.696874999957785,128.644882432,0.7066495,19.077022600000003,27631.0,55.541964232,6.742,0.241
159,1599498900,11.0.0.237,UpdateGen,148354527,6.339062499973821,128.644882432,0.7859944,19.112703399999997,27997.0,56.280265896,6.742,0.241
161,1599498960,11.0.0.237,UpdateGen,150233602,5.801562499946172,128.644882432,0.7406686,19.129611899999997,28351.0,56.973256032,6.742,0.241
163,1599499020,11.0.0.237,UpdateGen,152113902,6.1218750000261934,128.644882432,0.7394634,19.1164943,28692.0,57.676032848,6.742,0.241
165,1599499080,11.0.0.237,UpdateGen,153992902,6.037500000002183,128.84627455999998,0.7414156,19.0522344,29022.0,58.421477768,6.837,0.253
167,1599499140,11.0.0.237,UpdateGen,155878402,5.984375000061874,128.644947968,0.7281751,19.052281899999997,29354.0,59.150901624,6.837,0.253
169,1599499200,11.0.0.237,UpdateGen,157759902,5.7562500000494765,128.644947968,0.7656276999999999,19.0123215,29677.0,59.88918236,6.837,0.253
171,1599499260,11.0.0.237,UpdateGen,159630802,6.28593749994252,128.644947968,0.788197,18.9454727,30018.0,60.636286488,6.837,0.253
173,1599499320,11.0.0.237,UpdateGen,161505102,6.0515625000152795,128.64501350400002,0.7377113000000001,18.9613085,30350.0,61.348830912,6.837,0.253
175,1599499380,11.0.0.237,UpdateGen,163375602,5.839062499981068,128.678633472,0.7300521999999999,18.996793699999998,30686.0,62.026880728,6.948,0.271
177,1599499440,11.0.0.237,UpdateGen,165252443,5.715624999957058,128.376643584,0.7276518000000001,18.9363578,31016.0,62.668051928,6.948,0.271
179,1599499500,11.0.0.237,UpdateGen,167122843,5.751562499935957,128.37677465599998,0.7205066999999999,18.996997699999998,31361.0,63.376763896,6.948,0.271
181,1599499560,11.0.0.237,UpdateGen,168998743,5.74843750015134,128.37684019199997,0.7304515,18.8557369,31706.0,64.095269208,6.948,0.271
183,1599499620,11.0.0.237,UpdateGen,170875643,5.970312499957814,128.37684019199997,0.7316399,18.971453,32047.0,64.821317832,6.948,0.271
185,1599499680,11.0.0.237,UpdateGen,172750743,5.890625000065512,128.712384512,0.7367634000000001,19.026619800000002,32386.0,65.523881384,7.046,0.285
187,1599499740,11.0.0.237,UpdateGen,174627443,5.9484375000283904,128.1755136,0.7647594,18.9401752,32732.0,66.168427192,7.046,0.285
189,1599499800,11.0.0.237,UpdateGen,176507944,5.929687500029104,128.1755136,0.7506956,19.0925373,33089.0,66.907679464,7.046,0.285
191,1599499860,11.0.0.237,UpdateGen,178383044,5.8859375001520675,128.1755136,0.7771343000000001,19.103358699999998,33441.0,67.636169336,7.046,0.285
193,1599499920,11.0.0.237,UpdateGen,180270244,6.7828125000233115,128.175579136,0.7761984000000001,18.928498,33791.0,68.352125648,7.046,0.285
195,1599499980,11.0.0.237,UpdateGen,182151744,5.757812500123677,128.511123456,0.7227138000000001,19.0106048,34137.0,69.07505584,7.165,0.297
197,1599500040,11.0.0.237,UpdateGen,184032144,5.781250000018176,128.511123456,0.7249112,19.053004100000003,34474.0,69.740960048,7.165,0.297
199,1599500100,11.0.0.237,UpdateGen,185917344,5.732812499954889,128.511123456,0.7288603,19.014504,34815.0,70.481558104,7.165,0.297
201,1599500160,11.0.0.237,UpdateGen,187802844,5.864062499949782,128.511123456,0.7289011,19.1086073,35153.0,71.224117112,7.165,0.297
203,1599500220,11.0.0.237,UpdateGen,189690983,5.92968749991995,128.511123456,0.7316253,18.9731384,35486.0,71.932960368,7.165,0.297
205,1599500280,11.0.0.237,UpdateGen,191573483,5.882812500003638,128.544677888,0.7481204,19.0409523,35820.0,72.633714544,7.252,0.31
207,1599500340,11.0.0.237,UpdateGen,193452883,5.973437499942548,128.24268800000002,0.7353144,19.0544652,36153.0,73.295152744,7.252,0.31
209,1599500400,11.0.0.237,UpdateGen,195336883,5.893749999995634,128.24268800000002,0.7524933,19.0008274,36480.0,73.996707952,7.252,0.31
211,1599500460,11.0.0.237,UpdateGen,197218783,5.806249999950509,128.24268800000002,0.7319735,19.0867532,36820.0,74.69950932,7.252,0.31
213,1599500520,11.0.0.237,UpdateGen,199104362,5.875000000032756,128.242753536,0.7325303000000001,18.948674899999997,37150.0,75.45289464,7.252,0.31
215,1599500580,11.0.0.237,UpdateGen,200990062,6.232812500002211,128.47763456,0.7755751,18.9335578,37516.0,76.203480984,7.331,0.319
217,1599500640,11.0.0.237,UpdateGen,202872762,5.7890624999891,128.175644672,0.7874726,18.919669,37855.0,76.921899944,7.331,0.319
219,1599500700,11.0.0.237,UpdateGen,204749562,5.81718749994252,128.175644672,0.8069338,18.976689699999998,38194.0,77.619693304,7.331,0.319
221,1599500760,11.0.0.237,UpdateGen,206631262,5.940625000039262,128.175644672,0.7646363,19.060556,38536.0,78.363350584,7.331,0.319
223,1599500820,11.0.0.237,UpdateGen,208515762,6.053124999871244,128.175644672,0.7252044,18.958469899999997,38878.0,79.042629864,7.331,0.319
225,1599500880,11.0.0.237,UpdateGen,210397208,5.723437500018889,128.20926464,0.7323668000000001,18.9516237,39227.0,79.739455328,7.427,0.335
227,1599500940,11.0.0.237,UpdateGen,212276008,6.37032453246492,128.108601344,0.7886907690769076,18.946387538753875,39558.0,80.394722632,7.427,0.335
229,1599501000,11.0.0.237,UpdateGen,214155908,5.6703125001149886,128.108601344,0.7267345,18.9376307,39896.0,81.125808256,7.427,0.335
231,1599501060,11.0.0.237,UpdateGen,216036608,5.85621062106793,128.108601344,0.7228809880988099,19.214376837683766,40236.0,81.866212352,7.427,0.335
233,1599501120,11.0.0.237,UpdateGen,217920308,5.845312499986903,128.108601344,0.7066646999999999,18.9052989,40589.0,82.591354512,7.427,0.335
235,1599501180,11.0.0.237,UpdateGen,219803608,5.746875000113533,128.242819072,0.7450928,18.9994084,40922.0,83.331769552,7.53,0.348
237,1599501240,11.0.0.237,UpdateGen,221692608,5.881250000002183,128.04149248000002,0.7351654,18.9534166,41273.0,84.085598112,7.53,0.348
239,1599501300,11.0.0.237,UpdateGen,223573308,5.990625000031301,128.041558016,0.742332,19.0298315,41622.0,84.831288544,7.53,0.348
241,1599501360,11.0.0.237,UpdateGen,225454249,5.759374999961452,128.041558016,0.7235368000000001,19.074273,41960.0,85.566463832,7.53,0.348
243,1599501420,11.0.0.237,UpdateGen,227341949,5.93437499996071,128.041558016,0.7397206,18.968909800000002,42300.0,86.334520592,7.53,0.348
245,1599501480,11.0.0.237,UpdateGen,229223649,5.884375000023269,128.142221312,0.729522,19.0923174,42635.0,87.075475232,7.605,0.361
247,1599501540,11.0.0.237,UpdateGen,231109049,5.806250000041487,128.142221312,0.7678301,19.0404081,42982.0,87.822564688,7.605,0.361
249,1599501600,11.0.0.237,UpdateGen,232995949,5.990624999958513,128.142221312,0.7303606,18.905338,43337.0,88.567346848,7.605,0.361
251,1599501660,11.0.0.237,UpdateGen,234875949,5.9656250000261934,128.142221312,0.7359361999999999,18.8898626,43664.0,89.293210868,7.605,0.361
253,1599501720,11.0.0.237,UpdateGen,236757349,5.792187500101136,128.142221312,0.7267621,19.044552399999997,44015.0,90.021792708,7.605,0.361
255,1599501780,11.0.0.237,UpdateGen,238633748,5.874999999959968,128.175775744,0.7254546,19.0271323,44350.0,90.765497388,7.675,0.374
257,1599501840,11.0.0.237,UpdateGen,240513048,5.785937500022541,127.974449152,0.7436998,18.9495471,44691.0,91.534630668,7.675,0.374
259,1599501900,11.0.0.237,UpdateGen,242393748,5.726562500003624,127.974449152,0.7219289,19.0757021,45026.0,92.295773372,7.675,0.374
261,1599501960,11.0.0.237,UpdateGen,244278648,6.267187500070577,127.974449152,0.7451447,19.0077456,45360.0,93.026456916,7.675,0.374
263,1599502020,11.0.0.237,UpdateGen,246163348,5.917187499944703,127.974449152,0.7359356,19.0621982,45697.0,93.728697228,7.675,0.374
265,1599502080,11.0.0.237,UpdateGen,248050248,5.707812500058907,128.209395712,0.7134178000000001,18.9732405,46033.0,94.43895722,7.744,0.387
267,1599502140,11.0.0.237,UpdateGen,249934248,5.759375000088724,128.17584128000001,0.7488539000000001,19.0466728,46369.0,95.193439972,7.744,0.387
269,1599502200,11.0.0.237,UpdateGen,251823713,5.810937500064,128.17584128000001,0.7550008,19.0339853,46708.0,95.9612657,7.744,0.387
271,1599502260,11.0.0.237,UpdateGen,253705113,6.2781221877804825,128.176300032,0.7535622437756224,18.90714588541146,47065.0,96.624023228,7.744,0.387
273,1599502320,11.0.0.237,UpdateGen,255586513,5.949999999902502,128.176300032,0.7292204,19.041415100000002,47424.0,97.35732806,7.744,0.387
275,1599502380,11.0.0.237,UpdateGen,257472313,5.8875000000261934,128.578953216,0.7431583,19.0006118,47772.0,98.09043546,7.823,0.402
277,1599502440,11.0.0.237,UpdateGen,259345113,5.773437500010928,128.578953216,0.7909485,19.0875905,48111.0,98.818659412,7.823,0.402
279,1599502500,11.0.0.237,UpdateGen,261233813,5.8015625000553115,128.578953216,0.780704,19.0807715,48442.0,99.591706796,7.823,0.402
281,1599502560,11.0.0.237,UpdateGen,263119213,5.8859375000247525,128.578953216,0.7685776,19.080735699999998,48777.0,100.35825462,7.823,0.402
283,1599502620,11.0.0.237,UpdateGen,265002330,6.198437500006577,128.578953216,0.7584306999999999,18.959486100000003,49123.0,101.042090404,7.823,0.402
285,1599502680,11.0.0.237,UpdateGen,266881630,5.860937500074201,128.612507648,0.7282431,18.9704802,49475.0,101.755784188,7.887,0.412
287,1599502740,11.0.0.237,UpdateGen,268763230,5.931249999957785,128.31051776,0.7429804,19.0247042,49815.0,102.5154039,7.887,0.412
288,1599502800,11.0.0.237,UpdateGen,270647430,5.8937499999774445,128.31051776,0.7249447,18.9905133,50148.0,103.259281868,7.887,0.412
