,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
74,1599447300,11.0.0.252,UpdateGen,28149049,1.8750000000727596,54.656323584,0.22526079999999998,7.6848694,12572.0,24.888478272,2.691,0.103
76,1599447360,11.0.0.252,UpdateGen,28903569,1.9625000000087454,54.656323584,0.22930820000000002,7.6886477,12917.0,25.57975056,2.691,0.103
78,1599447420,11.0.0.252,UpdateGen,29657689,2.1421875001033044,54.656323584,0.2549226,7.6840985,13263.0,26.27867904,2.691,0.103
80,1599447480,11.0.0.252,UpdateGen,30411089,2.195312500025466,54.354399232,0.25944839999999997,7.6780127,13598.0,26.934374552,2.825,0.116
82,1599447540,11.0.0.252,UpdateGen,31164249,1.9281250000676664,54.354399232,0.23458020000000002,7.6911513,13951.0,27.583992984,2.825,0.116
84,1599447600,11.0.0.252,UpdateGen,31917489,1.9187500000043798,54.354464768,0.24780960000000002,7.6627281,14298.0,28.288270072,2.825,0.116
86,1599447660,11.0.0.252,UpdateGen,32670649,1.9234374999723372,54.354464768,0.2300823,7.6236802,14639.0,28.971951608,2.825,0.116
88,1599447720,11.0.0.252,UpdateGen,33421489,1.9328125000174765,54.354464768,0.2329022,7.6815917,14972.0,29.666268224,2.825,0.116
90,1599447780,11.0.0.252,UpdateGen,34178129,2.0921874999839645,54.522302464000006,0.2438245,7.6740261,15313.0,30.408199104,2.966,0.136
92,1599447840,11.0.0.252,UpdateGen,34933129,2.312500000170985,54.522302464000006,0.271643,7.669937099999999,15657.0,31.115543528,2.966,0.136
94,1599447900,11.0.0.252,UpdateGen,35687129,1.9890625000334836,54.522368,0.2470639,7.7035171,16000.0,31.771585468,2.966,0.136
96,1599447960,11.0.0.252,UpdateGen,36444141,1.9484375000320142,54.522368,0.2391958,7.6944454,16334.0,32.409676244,2.966,0.136
98,1599448020,11.0.0.252,UpdateGen,37200661,1.9562500000029104,54.522368,0.2361595,7.6885962999999995,16673.0,33.06743106,2.966,0.136
100,1599448080,11.0.0.252,UpdateGen,37954981,2.0046875000116557,54.757249024,0.2538334,7.6849977,17008.0,33.828242164,3.095,0.15
102,1599448140,11.0.0.252,UpdateGen,38711861,1.96093750002548,54.757249024,0.244914,7.7205443,17333.0,34.546316372,3.095,0.15
104,1599448200,11.0.0.252,UpdateGen,39469062,2.22343749996071,54.75731456,0.2668529,7.6475818,17668.0,35.304071276,3.095,0.15
106,1599448260,11.0.0.252,UpdateGen,40222821,1.9296874999781721,54.75731456,0.2504609,7.7229073,17999.0,35.907261492,3.095,0.15
108,1599448320,11.0.0.252,UpdateGen,40979621,1.942187500080749,54.757380096,0.2542898,7.7531419,18325.0,36.589105596,3.095,0.15
110,1599448380,11.0.0.252,UpdateGen,41737126,1.920312499969441,54.589607936,0.2378944,7.7585478,18659.0,37.196636948,3.171,0.16
112,1599448440,11.0.0.252,UpdateGen,42497486,1.9484374999956486,54.589607936,0.2450413,7.7346178,18995.0,37.763933136,3.171,0.16
114,1599448500,11.0.0.252,UpdateGen,43255006,2.0156249999490825,54.589607936,0.2582629,7.6866401,19332.0,38.388527864,3.171,0.16
116,1599448560,11.0.0.252,UpdateGen,44012246,2.3312499999337746,54.589607936,0.2877146,7.703782,19668.0,39.029521624,3.171,0.16
118,1599448620,11.0.0.252,UpdateGen,44769566,2.0062500000130967,54.589673472,0.2645167,7.6799675999999995,19995.0,39.829112376,3.171,0.16
120,1599448680,11.0.0.252,UpdateGen,45527006,2.0249999999396096,54.656782336,0.2583186,7.7447953,20328.0,40.563072376,3.242,0.169
122,1599448740,11.0.0.252,UpdateGen,46281606,1.9390625000050932,54.656782336,0.25520370000000003,7.6371624,20662.0,41.232828384,3.242,0.169
