,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
119,1599557400,11.0.0.203,UpdateGen,115583580,6.399999999939595,132.001542144,0.7499824,19.155315899999998,22010.0,99.819011712,6.139,0.182
121,1599557460,11.0.0.203,UpdateGen,117461280,6.515624999992724,132.06865100800002,0.7668124000000001,19.0448157,22341.0,100.552514448,6.325,0.2
123,1599557520,11.0.0.203,UpdateGen,119339280,6.3484375000189175,132.068716544,0.7516309,19.178297699999998,22670.0,101.303866016,6.325,0.2
125,1599557580,11.0.0.203,UpdateGen,121213780,6.826562500045824,132.068716544,0.782976,19.1738111,22993.0,102.055625088,6.325,0.2
127,1599557640,11.0.0.203,UpdateGen,123094580,6.410937500058921,132.068716544,0.7558353000000001,19.228978100000003,23319.0,102.797818008,6.325,0.2
129,1599557700,11.0.0.203,UpdateGen,124973180,6.359375000065498,132.06878208,0.7630776,19.1412038,23663.0,103.530474976,6.325,0.2
131,1599557760,11.0.0.203,UpdateGen,126854880,6.49999999999639,132.303663104,0.7859383000000001,19.251381100000003,23992.0,104.278513888,6.475,0.213
133,1599557820,11.0.0.203,UpdateGen,128736780,6.337499999899563,132.303663104,0.7449758000000001,19.1917184,24325.0,105.02423288,6.475,0.213
135,1599557880,11.0.0.203,UpdateGen,130622680,6.581249999999301,132.303663104,0.7864234,19.128617,24656.0,105.730613264,6.475,0.213
137,1599557940,11.0.0.203,UpdateGen,132503727,6.970312499943233,132.303663104,0.7793896,19.1592635,24996.0,106.484046336,6.475,0.213
139,1599558000,11.0.0.203,UpdateGen,134384227,6.428124999929423,132.303663104,0.7517874,19.2105387,25336.0,107.230393776,6.475,0.213
141,1599558060,11.0.0.203,UpdateGen,136264927,6.392187499950538,132.4715008,0.7450613,19.168278,25673.0,107.940755456,6.605,0.228
143,1599558120,11.0.0.203,UpdateGen,138140027,6.360937500030545,132.4715008,0.7441645,19.2135773,26014.0,108.659071656,6.605,0.228
145,1599558180,11.0.0.203,UpdateGen,140020327,6.4515624999148855,132.4715008,0.7457579,19.2467349,26353.0,109.396224984,6.605,0.228
147,1599558240,11.0.0.203,UpdateGen,141900327,6.573437499955631,132.4715008,0.7499708,19.1729451,26681.0,110.178604408,6.605,0.228
149,1599558300,11.0.0.203,UpdateGen,143782727,6.568750000042186,132.47156633600002,0.7609361,19.1001278,27023.0,110.95473576,6.605,0.228
151,1599558360,11.0.0.203,UpdateGen,145662927,6.3906249999854765,132.20313088,0.7439708,19.0959377,27358.0,111.691617672,6.798,0.236
153,1599558420,11.0.0.203,UpdateGen,147545627,6.521874999943961,132.20313088,0.7649286,19.2382263,27696.0,112.430948488,6.798,0.236
155,1599558480,11.0.0.203,UpdateGen,149429627,6.315624999952007,132.20313088,0.7373172,19.2092854,28028.0,113.188389288,6.798,0.236
157,1599558540,11.0.0.203,UpdateGen,151312702,6.457812500011627,132.20313088,0.7363398000000001,19.1333749,28364.0,113.935863448,6.798,0.236
159,1599558600,11.0.0.203,UpdateGen,153190002,6.870312499922903,132.20313088,0.769093,19.0647378,28713.0,114.709834712,6.798,0.236
161,1599558660,11.0.0.203,UpdateGen,155064102,6.392187499986889,132.47156633600002,0.7764736999999999,19.085403399999997,29071.0,115.433038024,6.926,0.249
163,1599558720,11.0.0.203,UpdateGen,156940786,6.4281250001295405,132.47156633600002,0.7944367,19.0481308,29417.0,116.141707864,6.926,0.249
165,1599558780,11.0.0.203,UpdateGen,158816902,6.373437500042172,132.47156633600002,0.7597566,18.9137803,29771.0,116.858358032,6.926,0.249
167,1599558840,11.0.0.203,UpdateGen,160689502,6.460937499850829,132.471697408,0.7659176999999999,19.052630699999998,30103.0,117.571419984,6.926,0.249
169,1599558900,11.0.0.203,UpdateGen,162561002,6.551562500062531,132.471697408,0.7583818,19.0574936,30436.0,118.32091656,6.926,0.249
171,1599558960,11.0.0.203,UpdateGen,164437043,6.5250000001287844,131.934892032,0.7603996999999999,19.0041932,30775.0,119.068859072,7.065,0.265
173,1599559020,11.0.0.203,UpdateGen,166316743,6.376562500099681,131.934892032,0.7482623,19.1163389,31115.0,119.803151144,7.065,0.265
175,1599559080,11.0.0.203,UpdateGen,168195943,6.4687499999126885,131.935023104,0.7691933000000001,19.0349866,31453.0,120.536645368,7.065,0.265
177,1599559140,11.0.0.203,UpdateGen,170075143,6.421874999960011,131.935023104,0.7490973000000001,18.9184192,31797.0,121.26016404,7.065,0.265
179,1599559200,11.0.0.203,UpdateGen,171947143,6.345312500052401,131.935023104,0.7357781,18.961722100000003,32143.0,121.977816888,7.065,0.265
181,1599559260,11.0.0.203,UpdateGen,173821743,7.095312499986903,132.102795264,0.8030465999999999,18.9281545,32487.0,122.657262304,7.177,0.276
183,1599559320,11.0.0.203,UpdateGen,175697043,6.442187500069878,132.102795264,0.7521853000000001,18.982455,32826.0,123.377433976,7.177,0.276
185,1599559380,11.0.0.203,UpdateGen,177578944,6.376562500026921,132.102795264,0.7656844,18.990471600000003,33160.0,124.126271688,7.177,0.276
187,1599559440,11.0.0.203,UpdateGen,179453944,6.4484374999847205,132.102795264,0.7424012,19.0170933,33494.0,124.798117328,7.177,0.276
189,1599559500,11.0.0.203,UpdateGen,181334744,6.417187500010172,132.102795264,0.7477699,19.0937731,33821.0,125.563778768,7.177,0.276
191,1599559560,11.0.0.203,UpdateGen,183212644,6.489062500022541,132.20345856,0.7548239,18.992415100000002,34148.0,126.319947656,7.284,0.289
193,1599559620,11.0.0.203,UpdateGen,185088644,6.665624999968742,132.20345856,0.7622251,19.024972,34470.0,127.041964408,7.284,0.289
195,1599559680,11.0.0.203,UpdateGen,186971944,6.470312500005107,132.20345856,0.7396228,19.083331899999997,34798.0,127.781068368,7.284,0.289
197,1599559740,11.0.0.203,UpdateGen,188853983,6.354687499897409,132.20345856,0.7388711,19.008298399999997,35126.0,128.500884152,7.284,0.289
199,1599559800,11.0.0.203,UpdateGen,190731383,6.318749999918509,132.20345856,0.7399015,19.0332312,35459.0,129.240651448,7.284,0.289
201,1599559860,11.0.0.203,UpdateGen,192608083,6.450000000058935,132.30418739200002,0.7570325999999999,18.9533075,35804.0,129.96119924,7.368,0.302
203,1599559920,11.0.0.203,UpdateGen,194486983,7.126562500016021,132.30418739200002,0.7723131,18.966558600000003,36139.0,130.71317596,7.368,0.302
205,1599559980,11.0.0.203,UpdateGen,196364483,6.640625,132.30418739200002,0.7659563,18.9659138,36490.0,131.46013492,7.368,0.302
207,1599560040,11.0.0.203,UpdateGen,198241062,6.584374999983993,132.30418739200002,0.7654711,18.986207399999998,36819.0,132.186381024,7.368,0.302
209,1599560100,11.0.0.203,UpdateGen,200117862,6.643749999911947,132.304252928,0.7581493,19.0994992,37169.0,132.844477104,7.368,0.302
211,1599560160,11.0.0.203,UpdateGen,202001062,6.378124999992011,132.13648076799998,0.7626466999999999,18.9507386,37506.0,133.538162792,7.442,0.311
213,1599560220,11.0.0.203,UpdateGen,203875662,6.496875000066211,132.13654630399998,0.7471677,19.0322975,37837.0,134.209416176,7.442,0.311
215,1599560280,11.0.0.203,UpdateGen,205759162,6.9968750000589495,132.13654630399998,0.7735993000000001,18.9229558,38177.0,134.822615848,7.442,0.311
217,1599560340,11.0.0.203,UpdateGen,207636962,6.342187499940337,132.13654630399998,0.7457238,19.0123839,38516.0,135.552215456,7.442,0.311
219,1599560400,11.0.0.203,UpdateGen,209513562,6.501562500016007,132.13654630399998,0.7500928,18.998314899999997,38859.0,136.308888816,7.442,0.311
221,1599560460,11.0.0.203,UpdateGen,211385708,6.6249999999490825,132.270764032,0.7588556999999999,19.014960100000003,39203.0,137.06902392,7.536,0.327
223,1599560520,11.0.0.203,UpdateGen,213261808,6.460937500032742,132.270764032,0.7408842,19.0356402,39543.0,137.824871712,7.536,0.327
225,1599560580,11.0.0.203,UpdateGen,215143008,6.656250000032742,132.270764032,0.7995719,18.979930600000003,39910.0,138.558664872,7.536,0.327
227,1599560640,11.0.0.203,UpdateGen,217024208,6.989062500051631,132.270764032,0.7942689,19.053479600000003,40267.0,139.304961864,7.536,0.327
229,1599560700,11.0.0.203,UpdateGen,218902908,6.468750000040018,132.270764032,0.7535727,18.980352,40599.0,140.033521544,7.536,0.327
231,1599560760,11.0.0.203,UpdateGen,220778308,6.414062500098254,132.06950297600002,0.7891436,18.97256,40930.0,140.792766872,7.613,0.34
233,1599560820,11.0.0.203,UpdateGen,222656808,6.449999999949796,132.06950297600002,0.7617142,19.005244,41252.0,141.513903544,7.613,0.34
235,1599560880,11.0.0.203,UpdateGen,224536949,6.659374999944717,132.06950297600002,0.7584889,19.0622384,41576.0,142.21071768,7.613,0.34
237,1599560940,11.0.0.203,UpdateGen,226419149,6.406249999909065,132.06950297600002,0.7609701999999999,19.0845445,41903.0,142.882410672,7.613,0.34
239,1599561000,11.0.0.203,UpdateGen,228303349,6.424999999962864,132.06950297600002,0.7589916,19.1593858,42238.0,143.61234968,7.613,0.34
241,1599561060,11.0.0.203,UpdateGen,230189549,6.464062500017462,132.47215616000003,0.790635,18.9588789,42585.0,144.338063104,7.722,0.353
243,1599561120,11.0.0.203,UpdateGen,232066749,6.567187500095301,132.47222169600002,0.7612325999999999,19.0703119,42930.0,145.002271992,7.722,0.353
245,1599561180,11.0.0.203,UpdateGen,233945949,6.420312499976717,132.47222169600002,0.7813245,18.9579834,43276.0,145.635350016,7.722,0.353
247,1599561240,11.0.0.203,UpdateGen,235825349,6.468749999985448,132.47222169600002,0.7627863,19.070542600000003,43639.0,146.29034436,7.722,0.353
249,1599561300,11.0.0.203,UpdateGen,237705249,6.760937499930137,132.47222169600002,0.7734786,19.0477815,43980.0,146.984531384,7.722,0.353
251,1599561360,11.0.0.203,UpdateGen,239584945,6.379687500120781,132.3715584,0.7635131,18.9137137,44330.0,147.706629472,7.839,0.366
253,1599561420,11.0.0.203,UpdateGen,241462748,6.3265624999803265,132.3715584,0.7443331999999999,18.9649412,44666.0,148.414453336,7.839,0.366
255,1599561480,11.0.0.203,UpdateGen,243338848,6.368750000037821,132.3715584,0.7435571999999999,18.9764602,44996.0,149.046222256,7.839,0.366
257,1599561540,11.0.0.203,UpdateGen,245214348,6.460937499959982,132.3715584,0.7651423,18.8800862,45316.0,149.728075304,7.839,0.366
259,1599561600,11.0.0.203,UpdateGen,247090048,7.179687499919979,132.3715584,0.7753751,19.0213255,45639.0,150.459842616,7.839,0.366
261,1599561660,11.0.0.203,UpdateGen,248968148,6.503125000035681,132.136742912,0.7755660999999999,19.0138375,45971.0,151.177714016,7.92,0.381
263,1599561720,11.0.0.203,UpdateGen,250848148,6.457812499957043,132.136742912,0.7883285,18.960827,46310.0,151.923741968,7.92,0.381
265,1599561780,11.0.0.203,UpdateGen,252727513,6.331249999948355,132.136742912,0.7737854000000001,18.8946322,46647.0,152.598514856,7.92,0.381
267,1599561840,11.0.0.203,UpdateGen,254600113,6.560937499962137,132.136742912,0.7498307,18.991941,46975.0,153.295256976,7.92,0.381
269,1599561900,11.0.0.203,UpdateGen,256476813,6.529687500042215,132.136742912,0.7570979,18.9828384,47310.0,153.971610716,7.92,0.381
271,1599561960,11.0.0.203,UpdateGen,258356313,7.10624999986976,132.10318848,0.7993021,19.0801871,47650.0,154.683296364,8.012,0.398
273,1599562020,11.0.0.203,UpdateGen,260235513,6.631250000064043,132.10318848,0.7862194,19.1577757,47992.0,155.38497222,8.012,0.398
275,1599562080,11.0.0.203,UpdateGen,262115213,6.579687500070591,132.10318848,0.7598933,18.9950736,48331.0,156.1319893,8.012,0.398
277,1599562140,11.0.0.203,UpdateGen,263995130,6.537500000013097,132.10318848,0.7605998,19.063662100000002,48672.0,156.888309076,8.012,0.398
279,1599562200,11.0.0.203,UpdateGen,265873030,6.709374999991255,132.10318848,0.7730990999999999,19.062385600000002,49016.0,157.620915164,8.012,0.398
281,1599562260,11.0.0.203,UpdateGen,267753230,6.554687500065512,132.405178368,0.7969004000000001,19.0537095,49356.0,158.39124134,8.095,0.41
283,1599562320,11.0.0.203,UpdateGen,269639830,6.514062500064057,132.405178368,0.7575293000000001,18.930509899999997,49688.0,159.173522364,8.095,0.41
285,1599562380,11.0.0.203,UpdateGen,271517030,6.496875000011627,132.405178368,0.7631569,18.910608399999997,50020.0,159.917126204,8.095,0.41
287,1599562440,11.0.0.203,UpdateGen,273396930,6.509375000041473,132.405178368,0.7574386,18.7975518,50350.0,160.612247508,8.095,0.41
289,1599562500,11.0.0.203,UpdateGen,275267052,6.604687499911961,132.405178368,0.7626712,18.9763208,50686.0,161.342636716,8.095,0.41
291,1599562560,11.0.0.203,UpdateGen,277138652,6.43750000002909,132.505841664,0.7590108000000001,18.9142905,51016.0,162.092396756,8.169,0.422
293,1599562620,11.0.0.203,UpdateGen,279008336,7.034374999966559,132.505841664,0.7880688,18.8614821,51349.0,162.833240244,8.169,0.422
295,1599562680,11.0.0.203,UpdateGen,280882852,6.367187499963606,132.505841664,0.7749857,18.925265,51689.0,163.55413246,8.169,0.422
297,1599562740,11.0.0.203,UpdateGen,282754852,6.482812500016735,132.505841664,0.7802948000000001,18.8909236,52034.0,164.246986236,8.169,0.422
299,1599562800,11.0.0.203,UpdateGen,284627852,6.589062499915599,132.505841664,0.7622358,18.8598767,52379.0,164.939349508,8.169,0.422
301,1599562860,11.0.0.203,UpdateGen,286500970,6.510937500006534,131.901861888,0.7547563,18.9843535,52728.0,165.670911124,8.246,0.434
303,1599562920,11.0.0.203,UpdateGen,288368833,6.456250000010172,131.901861888,0.7569478000000001,18.9963849,53086.0,166.39780866,8.246,0.434
305,1599562980,11.0.0.203,UpdateGen,290242270,6.6234375000567525,131.901861888,0.7619901,19.0290232,53428.0,167.110326468,8.246,0.434
307,1599563040,11.0.0.203,UpdateGen,292117870,6.506249999929437,131.901861888,0.7563941999999999,18.856978100000003,53777.0,167.82228262,8.246,0.434
309,1599563100,11.0.0.203,UpdateGen,293988370,6.62031250007206,131.901861888,0.7478712,18.849708,54117.0,168.47579334,8.246,0.434
311,1599563160,11.0.0.203,UpdateGen,295856870,6.496874999938882,131.73408972800001,0.7727838,19.0123489,54453.0,169.165147164,8.331,0.446
313,1599563220,11.0.0.203,UpdateGen,297727294,6.537500000085842,131.73408972800001,0.7577301,18.835381899999998,54794.0,169.845880092,8.331,0.446
315,1599563280,11.0.0.203,UpdateGen,299596742,7.2968749999563585,131.73408972800001,0.8250421,18.9125053,55121.0,170.528559772,8.331,0.446
317,1599563340,11.0.0.203,UpdateGen,301471442,6.393750000042928,131.73408972800001,0.759552,19.0113068,55453.0,171.237031276,8.331,0.446
319,1599563400,11.0.0.203,UpdateGen,303347942,6.445312499981796,131.73408972800001,0.7404815,18.9610064,55793.0,171.994552788,8.331,0.446
321,1599563460,11.0.0.203,UpdateGen,305221742,6.40624999994543,131.834753024,0.7585683000000001,18.877377399999997,56119.0,172.712991748,8.417,0.465
323,1599563520,11.0.0.203,UpdateGen,307091598,6.482812500071319,131.834753024,0.7839427,18.9192744,56451.0,173.411965428,8.417,0.465
325,1599563580,11.0.0.203,UpdateGen,308961398,6.559374999960738,131.834753024,0.7875620999999999,18.8489611,56783.0,174.101505532,8.417,0.465
327,1599563640,11.0.0.203,UpdateGen,310828998,6.462500000034197,131.834753024,0.7894206,18.972483699999998,57118.0,174.804166604,8.417,0.465
329,1599563700,11.0.0.203,UpdateGen,312699598,6.379687499938896,131.834753024,0.7375889,18.9122369,57465.0,175.517163596,8.417,0.465
331,1599563760,11.0.0.203,UpdateGen,314574398,6.353125000077824,132.069634048,0.7753021999999999,18.983518800000002,57822.0,176.253639596,8.476,0.474
333,1599563820,11.0.0.203,UpdateGen,316448442,6.55312500000943,132.069699584,0.7704416,19.081340100000002,58184.0,176.963175844,8.476,0.474
335,1599563880,11.0.0.203,UpdateGen,318325342,6.51093750002471,132.069699584,0.7485677,18.9006261,58534.0,177.677873412,8.476,0.474
337,1599563940,11.0.0.203,UpdateGen,320201742,6.515625000029104,132.069699584,0.7512748,19.0785505,58870.0,178.384355652,8.476,0.474
339,1599564000,11.0.0.203,UpdateGen,322074042,6.587499999914144,132.069699584,0.7592496999999999,19.0269581,59211.0,179.101939876,8.476,0.474
341,1599564060,11.0.0.203,UpdateGen,323950042,6.454687500008731,132.103254016,0.7902799,18.856317100000002,59552.0,179.836040316,8.546,0.484
343,1599564120,11.0.0.203,UpdateGen,325824868,6.567187500095301,132.103254016,0.7680768,18.9283003,59893.0,180.545469388,8.546,0.484
345,1599564180,11.0.0.203,UpdateGen,327701568,6.481250000033469,132.103254016,0.7641446999999999,18.9918863,60232.0,181.22462934,8.546,0.484
347,1599564240,11.0.0.203,UpdateGen,329576268,7.037499999969427,132.103254016,0.7963683,19.137570699999998,60572.0,181.926425548,8.546,0.484
349,1599564300,11.0.0.203,UpdateGen,331452068,6.6343749999577994,132.103254016,0.7845889,19.003311800000002,60917.0,182.642380148,8.546,0.484
351,1599564360,11.0.0.203,UpdateGen,333324162,6.429687499912731,132.103254016,0.7454556999999999,18.8937123,61250.0,183.374538196,8.608,0.495
353,1599564420,11.0.0.203,UpdateGen,335198362,6.412499999987617,132.103254016,0.751535,18.9080356,61595.0,184.0493769,8.608,0.495
355,1599564480,11.0.0.203,UpdateGen,337068862,6.393750000006534,132.103254016,0.7585653,18.9544561,61931.0,184.673949196,8.608,0.495
357,1599564540,11.0.0.203,UpdateGen,338938262,6.428124999947599,132.103254016,0.7697371999999999,18.8546542,62268.0,185.301989612,8.608,0.495
359,1599564600,11.0.0.203,UpdateGen,340807262,6.585937500040018,132.103254016,0.760136,18.9961206,62608.0,185.971684564,8.608,0.495
361,1599564660,11.0.0.203,UpdateGen,342680110,6.559375000015265,132.103254016,0.7924948,18.982751699999998,62944.0,186.7048817,8.705,0.507
363,1599564720,11.0.0.203,UpdateGen,344558210,6.495312500082974,132.103254016,0.7819418,19.0173086,63279.0,187.430907828,8.705,0.507
365,1599564780,11.0.0.203,UpdateGen,346438010,6.4984375000494765,132.103254016,0.8094506,18.9511103,63611.0,188.1707229,8.705,0.507
367,1599564840,11.0.0.203,UpdateGen,348311710,6.6124999999556024,132.103254016,0.7908776,18.9686587,63948.0,188.90183206,8.705,0.507
369,1599564900,11.0.0.203,UpdateGen,350187410,6.607812499969455,132.103254016,0.771131,18.959143899999997,64285.0,189.587001428,8.705,0.507
371,1599564960,11.0.0.203,UpdateGen,352059999,6.376562500099709,132.53946163199998,0.7930796,18.9559833,64620.0,190.260705084,8.787,0.525
373,1599565020,11.0.0.203,UpdateGen,353936199,6.465624999982538,132.53946163199998,0.790328,19.037667199999998,64949.0,190.896425428,8.787,0.525
375,1599565080,11.0.0.203,UpdateGen,355813899,6.385937499908337,132.53946163199998,0.7744103,18.9030518,65281.0,191.542495428,8.787,0.525
377,1599565140,11.0.0.203,UpdateGen,357690299,6.690624999864681,132.53946163199998,0.7918389,18.993385800000002,65609.0,192.182904636,8.787,0.525
379,1599565200,11.0.0.203,UpdateGen,359567599,6.87812500003929,132.53952716799998,0.8074856,18.9732823,65942.0,192.846420004,8.787,0.525
